GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000116701	1	183524698	183560011	134	38	290511	0.25049	0.4011	NCF2
ENSG00000162704	1	183592401	183604892	79	4	298040	-0.22353	0.58844	ARPC5
ENSG00000143344	1	183605220	183897665	1171	91	292342	0.079639	0.46826	RGL1
ENSG00000173627	1	183615541	183622451	45	4	294549	-0.34313	0.63425	APOBEC4
ENSG00000198756	1	183898796	184006863	516	70	284990	1.259	0.10401	COLGALT2
ENSG00000198860	1	184020811	184043346	61	27	282366	-0.22413	0.58867	TSEN15
ENSG00000116667	1	184356192	184598154	877	64	290589	4.8045	7.7578e-07	C1orf21
ENSG00000116406	1	184659365	184724047	313	14	264642	-1.269	0.89778	EDEM3
ENSG00000135842	1	184759858	184943682	744	67	281864	-0.085928	0.53424	FAM129A
ENSG00000121481	1	185014496	185071740	164	37	280095	0.039352	0.4843	RNF2
ENSG00000121486	1	185087220	185126204	124	22	286265	-0.47829	0.68378	TRMT1L
ENSG00000116668	1	185126212	185260897	447	30	275433	-0.61532	0.73083	SWT1
ENSG00000116679	1	185265520	185286461	52	16	281987	-0.36039	0.64072	IVNS1ABP
ENSG00000143341	1	185703683	186160085	1197	70	279661	-0.61921	0.73211	HMCN1
ENSG00000116690	1	186265405	186283694	44	16	284189	2.1425	0.016078	PRG4
ENSG00000047410	1	186280784	186344825	227	38	285170	1.4998	0.066838	TPR
ENSG00000157181	1	186344890	186390510	139	35	285831	1.087	0.13853	C1orf27
ENSG00000268662	1	186364123	186365908	2	1	267862	-0.31413	0.62329	AL596220.1
ENSG00000262180	1	186369704	186370587	5	3	304254	-0.11986	0.5477	OCLM
ENSG00000116703	1	186412698	186430254	48	17	284214	0.32522	0.37251	PDC
ENSG00000073756	1	186640923	186649559	24	10	301092	0.17829	0.42925	PTGS2
ENSG00000116711	1	186798085	186958113	666	72	294001	-0.56294	0.71326	PLA2G4A
ENSG00000162670	1	190066792	190446759	1121	66	297365	2.9579	0.0015488	BRINP3
ENSG00000150681	1	192127587	192154945	60	20	284635	2.776	0.0027518	RGS18
ENSG00000253148	1	192286122	192336415	163	31	293208	1.6299	0.051566	RGS21
ENSG00000090104	1	192544857	192549161	20	10	287485	-0.83201	0.7973	RGS1
ENSG00000127074	1	192605275	192629390	126	19	279819	-0.48987	0.68789	RGS13
ENSG00000116741	1	192778169	192781403	4	2	304254	-0.2419	0.59557	RGS2
ENSG00000116750	1	192981380	193029237	111	20	291312	-0.61747	0.73154	UCHL5
ENSG00000116747	1	193028552	193060907	84	23	288923	0.29682	0.3833	TROVE2
ENSG00000023572	1	193065598	193075244	27	11	296050	-0.46567	0.67928	GLRX2
ENSG00000134371	1	193091147	193223031	436	34	290254	-0.24885	0.59826	CDC73
ENSG00000162630	1	193148175	193155784	20	8	289542	0.21341	0.4155	B3GALT2
ENSG00000162687	1	196194909	196578355	1110	47	285298	-1.3409	0.91002	KCNT2
ENSG00000000971	1	196621008	196716634	413	36	276794	-1.3133	0.90547	CFH
ENSG00000116785	1	196743925	196763203	33	10	282875	-0.92385	0.82222	CFHR3
ENSG00000244414	1	196788887	196801319	23	11	273306	-1.6143	0.94677	CFHR1
ENSG00000080910	1	196788898	196928356	433	47	286388	-0.68456	0.75319	CFHR2
ENSG00000134365	1	196819371	196888102	261	33	289730	-0.66916	0.7483	CFHR4
ENSG00000134389	1	196946667	196978804	112	33	281173	-0.31959	0.62536	CFHR5
ENSG00000143278	1	197008321	197036397	79	15	290070	-0.27844	0.60966	F13B
ENSG00000066279	1	197053258	197115824	143	20	290757	0.073176	0.47083	ASPM
ENSG00000177888	1	197122810	197169672	131	27	286259	-0.68262	0.75258	ZBTB41
ENSG00000134376	1	197170592	197447585	728	90	281783	2.8424	0.0022387	CRB1
ENSG00000213047	1	197473878	197744826	564	42	287109	2.9693	0.0014924	DENND1B
ENSG00000203724	1	197871777	197876497	12	8	288439	1.5883	0.05611	C1orf53
ENSG00000143355	1	197881037	197904608	76	24	292555	0.51087	0.30472	LHX9
ENSG00000151414	1	198126093	198291550	648	42	290757	0.25536	0.39922	NEK7
ENSG00000151418	1	198492352	198510075	57	22	291319	0.2145	0.41508	ATP6V1G3
ENSG00000081237	1	198607801	198726545	434	48	292028	2.1263	0.016738	PTPRC
ENSG00000116833	1	199996730	200146552	776	93	295713	-0.28856	0.61354	NR5A2
ENSG00000162702	1	200374068	200379184	7	5	284648	1.5648	0.05882	ZNF281
ENSG00000118193	1	200520628	200589862	295	31	301697	-0.041524	0.51656	KIF14
ENSG00000118197	1	200593024	200639097	184	34	301358	1.6219	0.05241	DDX59
ENSG00000118200	1	200708686	200829832	377	39	295030	-1.0654	0.85665	CAMSAP2
ENSG00000170128	1	200842083	200843306	6	4	304540	-1.8833	0.97017	GPR25
ENSG00000163362	1	200860176	200884863	102	31	297033	-0.32853	0.62874	C1orf106
ENSG00000116852	1	200938520	200992828	221	34	298311	1.1608	0.12287	KIF21B
ENSG00000081248	1	201008642	201081694	375	76	296759	-0.70525	0.75967	CACNA1S
ENSG00000232237	1	201083081	201096312	56	18	296967	-1.1197	0.86859	ASCL5
ENSG00000116857	1	201103900	201140702	184	40	297626	-1.7647	0.96119	TMEM9
ENSG00000163395	1	201159953	201198080	190	42	302019	-0.029765	0.51187	IGFN1
ENSG00000081277	1	201252580	201302121	286	27	293345	-1.0848	0.86099	PKP1
ENSG00000118194	1	201328136	201346890	107	20	295235	-1.9077	0.97179	TNNT2
ENSG00000159166	1	201342372	201368736	137	31	295249	-1.7009	0.95552	LAD1
ENSG00000159173	1	201373625	201398994	94	35	294325	-1.2017	0.88525	TNNI1
ENSG00000174307	1	201434620	201438365	18	9	296167	-1.9167	0.97236	PHLDA3
ENSG00000159176	1	201452658	201478584	154	31	286868	-0.65007	0.74218	CSRP1
ENSG00000269690	1	201592013	201592738	1	1	304254	-1.3469	0.911	AC096677.1
ENSG00000134369	1	201592411	201796102	762	90	288317	1.2613	0.1036	NAV1
ENSG00000198700	1	201798269	201853422	178	48	282174	1.3304	0.091686	IPO9
ENSG00000198892	1	201857808	201861434	13	8	284057	0.47128	0.31872	SHISA4
ENSG00000163431	1	201865580	201915715	182	45	291059	0.91632	0.17975	LMOD1
ENSG00000134375	1	201924619	201939789	52	14	294396	3.2713	0.00053535	TIMM17A
ENSG00000176393	1	201951500	201975275	156	28	292429	2.2226	0.013121	RNPEP
ENSG00000163435	1	201977073	201986316	35	15	289607	0.12262	0.4512	ELF3
ENSG00000170075	1	202091986	202102720	68	24	292853	-1.4707	0.92932	GPR37L1
ENSG00000143862	1	202102532	202113869	36	17	280873	-1.5858	0.9436	ARL8A
ENSG00000143851	1	202116141	202130716	68	32	293320	-2.3043	0.9894	PTPN7
ENSG00000133067	1	202163029	202288909	467	67	291726	0.58589	0.27898	LGR6
ENSG00000077152	1	202300785	202311108	24	10	285665	-0.0082886	0.50331	UBE2T
ENSG00000077157	1	202317827	202561834	624	56	282738	-0.20648	0.58179	PPP1R12B
ENSG00000143858	1	202559724	202679545	434	81	290150	1.4676	0.071106	SYT2
ENSG00000117139	1	202696526	202778598	279	27	292221	2.5914	0.0047787	KDM5B
ENSG00000184774	1	202789394	202796353	30	5	296766	2.5552	0.0053062	RP11-480I12.4
ENSG00000183155	1	202848085	202858263	34	11	287969	2.2567	0.012014	RABIF
ENSG00000117153	1	202860228	202897764	113	18	291258	1.9826	0.023704	KLHL12
ENSG00000159346	1	202909951	202927700	73	20	293463	1.3074	0.095546	ADIPOR1
ENSG00000159348	1	202930997	202936408	14	5	293634	1.7438	0.040598	CYB5R1
ENSG00000163444	1	202976514	202993976	46	15	288983	-0.22478	0.58893	TMEM183A
ENSG00000143847	1	202995626	203047868	225	43	295057	-0.63639	0.73774	PPFIA4
ENSG00000122180	1	203052260	203055164	23	12	284993	-0.40646	0.6578	MYOG
ENSG00000163485	1	203059782	203136533	272	47	289281	-0.95394	0.82994	ADORA1
ENSG00000133055	1	203136939	203144941	31	12	293739	-0.26188	0.60329	MYBPH
ENSG00000133048	1	203148059	203155877	36	9	294938	-0.4357	0.66847	CHI3L1
ENSG00000133063	1	203181955	203242769	246	55	290813	-1.4462	0.92594	CHIT1
ENSG00000159388	1	203274619	203278730	9	4	288080	-1.3808	0.91634	BTG2
ENSG00000122176	1	203309756	203320617	54	19	291774	-0.028864	0.51151	FMOD
ENSG00000188783	1	203444956	203460480	68	17	291272	0.34121	0.36647	PRELP
ENSG00000188770	1	203463271	203477992	67	15	296177	0.94163	0.17319	OPTC
ENSG00000058668	1	203595689	203713209	464	79	288631	-0.065914	0.52628	ATP2B4
ENSG00000122188	1	203734304	203745361	44	8	293395	-0.53941	0.7052	LAX1
ENSG00000058673	1	203764782	203823252	258	21	285887	-1.78	0.96246	ZC3H11A
ENSG00000257315	1	203765437	203769686	15	7	281481	-1.2693	0.89783	ZBED6
ENSG00000182004	1	203830731	203839678	44	10	293395	-0.80683	0.79012	SNRPE
ENSG00000143842	1	204042243	204096863	234	72	289609	-0.49763	0.69063	SOX13
ENSG00000143845	1	204100190	204121307	75	36	287631	-1.5824	0.94322	ETNK2
ENSG00000143839	1	204123944	204135465	52	14	299264	-0.035046	0.51398	REN
ENSG00000170498	1	204159469	204165614	26	7	295735	1.3878	0.082593	KISS1
ENSG00000174567	1	204167288	204183220	53	18	293030	-1.3992	0.91912	GOLT1A
ENSG00000143850	1	204187979	204346793	720	61	291713	-0.8168	0.79298	PLEKHA6
ENSG00000158615	1	204372515	204380919	24	11	288701	0.57806	0.28161	PPP1R15B
ENSG00000133056	1	204391756	204463852	316	41	283577	-0.42832	0.66579	PIK3C2B
ENSG00000198625	1	204485511	204542871	278	32	284462	0.26124	0.39695	MDM4
ENSG00000170382	1	204586298	204654861	321	49	285041	0.43953	0.33014	LRRN2
ENSG00000163531	1	204797779	204991950	949	98	288443	0.37153	0.35512	NFASC
ENSG00000184144	1	205012325	205047627	177	31	294440	-0.92096	0.82147	CNTN2
ENSG00000174529	1	205052258	205053645	7	4	298831	0.97423	0.16497	TMEM81
ENSG00000117222	1	205055270	205091143	148	28	288755	-0.2612	0.60303	RBBP5
ENSG00000133059	1	205111632	205180727	214	29	290785	-0.029348	0.51171	DSTYK
ENSG00000133069	1	205197304	205242471	192	33	286011	0.1899	0.42469	TMCC2
ENSG00000163545	1	205271187	205290883	80	27	289819	-0.7991	0.78788	NUAK2
ENSG00000162873	1	205305220	205326218	116	23	294325	-0.75521	0.77494	KLHDC8A
ENSG00000186007	1	205350506	205425082	281	51	292037	0.037448	0.48506	LEMD1
ENSG00000117266	1	205473723	205501921	158	47	295441	-0.43481	0.66815	CDK18
ENSG00000174514	1	205538013	205572046	157	33	295124	0.94254	0.17296	MFSD4
ENSG00000158711	1	205577071	205601090	72	18	294015	2.4742	0.0066768	ELK4
ENSG00000158715	1	205626979	205649587	96	35	288565	-0.74319	0.77132	SLC45A3
ENSG00000069275	1	205681947	205719404	133	36	286862	-0.85943	0.80495	NUCKS1
ENSG00000268313	1	205682497	205684153	4	2	276567	-1.6642	0.95197	AC119673.1
ENSG00000117280	1	205737114	205744588	36	11	292036	-0.7022	0.75872	RAB7L1
ENSG00000133065	1	205758221	205782876	87	26	293161	0.15216	0.43953	SLC41A1
ENSG00000162877	1	205797150	205819260	74	29	290742	0.72416	0.23448	PM20D1
ENSG00000174502	1	205882176	205912588	201	39	288292	-0.5754	0.71749	SLC26A9
ENSG00000196550	1	206136916	206155151	3	2	244125	0.11747	0.45324	FAM72A
ENSG00000198049	1	206223976	206231639	56	10	274072	-0.55908	0.71195	AVPR1B
ENSG00000196533	1	206238872	206288647	164	35	253793	-1.3191	0.90644	C1orf186
ENSG00000196188	1	206317459	206332104	41	11	256861	-0.23133	0.59147	CTSE
ENSG00000163486	1	206516200	206637783	239	29	296575	-1.5237	0.93621	SRGAP2
ENSG00000143466	1	206643791	206670223	132	39	287423	0.44971	0.32646	IKBKE
ENSG00000162888	1	206664449	206671061	40	12	285418	0.50034	0.30842	C1orf147
ENSG00000136653	1	206680879	206762616	299	49	287810	-0.050444	0.52012	RASSF5
ENSG00000143486	1	206744620	206785904	157	37	289117	1.2085	0.11343	EIF2D
ENSG00000143479	1	206808881	206857764	174	36	293162	-0.93356	0.82474	DYRK3
ENSG00000162889	1	206858289	206907628	175	41	294093	-1.9348	0.97349	MAPKAPK2
ENSG00000136634	1	206940947	206945839	26	11	291596	-1.8543	0.96815	IL10
ENSG00000142224	1	206972215	207016324	165	35	293648	-0.72221	0.76492	IL19
ENSG00000162891	1	207038699	207042568	10	6	278308	-0.66676	0.74754	IL20
ENSG00000162892	1	207070788	207077484	24	8	274988	0.29959	0.38225	IL24
ENSG00000162894	1	207077731	207096592	53	16	282643	0.15712	0.43758	FAIM3
ENSG00000162896	1	207101863	207119811	71	21	284198	-0.043511	0.51735	PIGR
ENSG00000162897	1	207131310	207143970	57	11	291876	-0.70907	0.76086	FCAMR
ENSG00000182795	1	207191866	207206101	62	10	252581	-1.4172	0.92178	C1orf116
ENSG00000180667	1	207217194	207226325	24	10	295025	-1.3139	0.90555	YOD1
ENSG00000123836	1	207222801	207254369	84	22	279207	-0.63474	0.7372	PFKFB2
ENSG00000123843	1	207262187	207273338	35	14	286174	-0.32069	0.62578	C4BPB
ENSG00000123838	1	207277607	207318317	148	33	291595	0.31358	0.37692	C4BPA
ENSG00000196352	1	207494853	207534311	119	20	290263	0.71532	0.23721	CD55
ENSG00000117322	1	207627575	207663240	129	29	288897	0.77003	0.22064	CR2
ENSG00000203710	1	207669492	207813992	422	44	280029	-0.52501	0.70021	CR1
ENSG00000197721	1	207818458	207911761	455	35	292832	0.93765	0.17421	CR1L
ENSG00000117335	1	207925402	207968858	142	26	293756	0.78008	0.21767	CD46
ENSG00000174059	1	208057594	208084747	118	27	293957	2.5145	0.0059605	CD34
ENSG00000076356	1	208195587	208417665	932	101	290831	1.9049	0.028395	PLXNA2
ENSG00000008118	1	209757062	209787283	147	33	290968	-0.42348	0.66403	CAMK1G
ENSG00000196878	1	209788215	209825811	195	39	293983	-1.0051	0.84257	LAMB3
ENSG00000123689	1	209848765	209849733	5	3	282104	-1.6395	0.94944	G0S2
ENSG00000117594	1	209859510	209908295	162	32	287669	-0.39148	0.65228	HSD11B1
ENSG00000009790	1	209929377	209955668	115	21	292287	1.0302	0.15145	TRAF3IP3
ENSG00000162757	1	209955661	209957904	5	3	281483	-0.45433	0.6752	C1orf74
ENSG00000117595	1	209959036	209979465	80	15	291601	2.857	0.0021381	IRF6
ENSG00000117597	1	210001352	210030910	131	19	304275	2.4604	0.0069392	DIEXF
ENSG00000143469	1	210111538	210337636	762	42	299792	0.62659	0.26546	SYT14
ENSG00000082497	1	210406144	210419976	47	26	276399	1.1447	0.12617	SERTAD4
ENSG00000054392	1	210501596	210849638	1950	167	294587	2.0705	0.019205	HHAT
ENSG00000143473	1	210856555	211307457	1943	124	297543	-0.60028	0.72584	KCNH1
ENSG00000117625	1	211431719	211489727	237	41	294561	1.0247	0.15274	RCOR3
ENSG00000082512	1	211499957	211548288	156	37	291655	0.24781	0.40214	TRAF5
ENSG00000198570	1	211649864	211666259	68	23	289643	-0.12464	0.5496	RD3
ENSG00000170385	1	211744910	211752084	15	5	292019	0.32769	0.37157	SLC30A1
ENSG00000117650	1	211836114	211848960	37	11	297243	0.88088	0.18919	NEK2
ENSG00000123684	1	211916799	212004114	390	40	292262	1.3106	0.095002	LPGAT1
ENSG00000143493	1	212113741	212208884	400	29	296841	0.82223	0.20547	INTS7
ENSG00000143476	1	212208919	212280742	297	34	297010	0.93245	0.17555	DTL
ENSG00000066027	1	212458879	212535200	260	35	282932	-1.8507	0.96789	PPP2R5A
ENSG00000065600	1	212537273	212588243	181	43	286735	-1.2352	0.89162	TMEM206
ENSG00000117691	1	212606229	212619714	68	18	285315	0.90381	0.18305	NENF
ENSG00000162772	1	212738676	212794119	262	43	293759	0.24741	0.40229	ATF3
ENSG00000162771	1	212797789	212800120	13	7	295735	-1.268	0.89759	FAM71A
ENSG00000123685	1	212859760	212873327	68	24	287273	0.31667	0.37575	BATF3
ENSG00000117697	1	212899495	212965124	329	21	295340	0.89792	0.18461	NSL1
ENSG00000203705	1	212965170	212989968	142	17	291977	0.39028	0.34816	TATDN3
ENSG00000185523	1	213003483	213020991	102	20	295660	0.75266	0.22583	C1orf227
ENSG00000162769	1	213031597	213072705	253	15	300014	-0.54066	0.70563	FLVCR1
ENSG00000143494	1	213123862	213165379	176	39	291882	0.57259	0.28346	VASH2
ENSG00000174606	1	213165524	213189168	61	21	286618	0.51685	0.30263	ANGEL2
ENSG00000136643	1	213224589	213448116	487	51	286108	0.68288	0.24734	RPS6KC1
ENSG00000117707	1	214156524	214214595	187	40	293458	1.0678	0.14281	PROX1
ENSG00000143499	1	214454445	214510474	253	30	295212	2.0344	0.020955	SMYD2
ENSG00000152104	1	214522039	214725792	1004	97	293120	0.48658	0.31328	PTPN14
ENSG00000117724	1	214776538	214837931	277	24	294612	0.62613	0.26562	CENPF
ENSG00000082482	1	215179118	215410436	965	53	291099	-0.37841	0.64744	KCNK2
ENSG00000136636	1	215740735	215795149	132	16	259065	-1.0111	0.84403	KCTD3
ENSG00000042781	1	215796236	216596738	3385	240	288361	0.49012	0.31202	USH2A
ENSG00000196482	1	216676588	217311097	2935	236	291758	0.74551	0.22798	ESRRG
ENSG00000092978	1	217600334	217804424	800	79	290756	-0.92745	0.82315	GPATCH2
ENSG00000162814	1	217804666	218045038	1046	62	289718	0.64894	0.25819	SPATA17
ENSG00000067533	1	218458629	218511325	131	16	288696	-0.2743	0.60807	RRP15
ENSG00000092969	1	218519577	218617961	331	70	291493	-0.6611	0.74573	TGFB2
ENSG00000228208	1	218683438	218699320	76	9	290927	-0.22525	0.58911	C1orf143
ENSG00000143353	1	219347186	219386207	99	24	293099	0.78855	0.21519	LYPLAL1
ENSG00000196660	1	219858769	220131989	1208	83	294590	1.6009	0.054704	SLC30A10
ENSG00000136628	1	220141943	220220000	383	22	299696	-1.2083	0.88653	EPRS
ENSG00000162813	1	220230824	220263804	103	35	297197	0.35232	0.3623	BPNT1
ENSG00000067704	1	220267444	220321380	177	35	293221	0.18668	0.42596	IARS2
ENSG00000118873	1	220321635	220445796	354	36	298863	0.42732	0.33457	RAB3GAP2
ENSG00000224867	1	220603286	220608023	28	7	304312	-0.053405	0.5213	AC096644.1
ENSG00000116141	1	220701568	220837803	371	29	298551	-0.94229	0.82698	MARK1
ENSG00000162817	1	220863187	220872499	44	11	304970	0.036146	0.48558	C1orf115
ENSG00000117791	1	220921567	220958150	316	13	284424	0.6909	0.24482	MARC2
ENSG00000186205	1	220960101	220987735	191	29	286085	0.86451	0.19365	MARC1
ENSG00000136630	1	221051699	221058401	26	10	296870	-0.55035	0.70896	HLX
ENSG00000143507	1	221874766	221915518	166	48	283386	1.6718	0.04728	DUSP10
ENSG00000143512	1	222695602	222721445	146	18	291703	-1.445	0.92577	HHIPL2
ENSG00000143498	1	222731244	222763275	111	21	292282	0.41451	0.33925	TAF1A
ENSG00000154305	1	222791428	222841354	172	25	292664	-0.11882	0.54729	MIA3
ENSG00000186063	1	222841355	222886552	103	30	295253	-1.4912	0.93204	AIDA
ENSG00000162819	1	222885895	222908538	50	19	296028	-0.79421	0.78646	BROX
ENSG00000197520	1	222910549	222924147	36	19	286764	-0.29813	0.6172	FAM177B
ENSG00000154309	1	222988406	223179337	742	58	290262	0.54208	0.29388	DISP1
ENSG00000187554	1	223282748	223316624	150	21	294593	-1.2888	0.90126	TLR5
ENSG00000143502	1	223394161	223537544	500	48	287835	0.14832	0.44104	SUSD4
ENSG00000178395	1	223566715	223568812	10	3	296976	-0.3317	0.62994	C1orf65
ENSG00000203697	1	223711349	223853436	389	42	292435	0.15386	0.43886	CAPN8
ENSG00000162909	1	223889295	223963720	319	28	290493	-0.64418	0.74027	CAPN2
ENSG00000143514	1	223967601	224033674	193	30	291466	0.20603	0.41838	TP53BP2
ENSG00000269358	1	224215760	224216371	2	1	285272	0.43206	0.33285	AC138393.1
ENSG00000143756	1	224301789	224349749	235	28	275153	1.0245	0.1528	FBXO28
ENSG00000143753	1	224363458	224381143	50	13	298803	0.17976	0.42867	DEGS1
ENSG00000143748	1	224415036	224518089	331	43	288204	2.9061	0.0018297	NVL
ENSG00000143771	1	224544552	224567161	81	15	275345	0.98914	0.1613	CNIH4
ENSG00000162923	1	224572845	224624735	134	22	286449	1.3594	0.087004	WDR26
ENSG00000143786	1	224622362	224928251	1177	73	290311	0.40411	0.34306	CNIH3
ENSG00000185842	1	225083964	225586996	2271	53	286365	-0.55027	0.70893	DNAH14
ENSG00000143815	1	225589204	225616627	98	24	296280	0.83934	0.20064	LBR
ENSG00000203691	1	225600404	225602040	6	3	297927	1.1996	0.11514	AC092811.1
ENSG00000154380	1	225674537	225840844	503	30	291068	2.1512	0.015732	ENAH
ENSG00000143742	1	225965531	225978168	44	13	293609	-0.4549	0.67541	SRP9
ENSG00000143819	1	225997794	226033260	173	60	292824	0.64298	0.26012	EPHX1
ENSG00000196187	1	226033237	226070069	151	28	291341	1.5898	0.055939	TMEM63A
ENSG00000243709	1	226073982	226099082	118	25	291732	1.4611	0.071991	LEFTY1
ENSG00000255835	1	226074396	226111978	155	36	293661	0.97384	0.16507	RP4-559A3.7
ENSG00000143811	1	226107578	226111978	13	7	297935	-1.3778	0.91586	PYCR2
ENSG00000143768	1	226124298	226129189	11	6	290170	-1.5024	0.93351	LEFTY2
ENSG00000143751	1	226170403	226187032	43	16	284905	1.4305	0.07628	SDE2
ENSG00000163041	1	226249552	226259702	29	16	286145	-0.3208	0.62582	H3F3A
ENSG00000182827	1	226332380	226374431	162	34	281818	-0.035952	0.51434	ACBD3
ENSG00000185155	1	226411319	226414755	5	3	266926	-0.21396	0.58471	MIXL1
ENSG00000183814	1	226418850	226497570	198	43	288309	0.0086694	0.49654	LIN9
ENSG00000143799	1	226548392	226595780	178	25	293234	-0.38958	0.65158	PARP1
ENSG00000203685	1	226736501	226796915	263	46	289709	-0.26701	0.60527	C1orf95
ENSG00000143772	1	226819391	226927024	337	65	285636	-1.3077	0.90452	ITPKB
ENSG00000143801	1	227057885	227083806	140	26	285089	-2.0526	0.97994	PSEN2
ENSG00000163050	1	227085237	227175246	314	73	288182	0.83297	0.20243	ADCK3
ENSG00000143776	1	227177566	227506175	1870	31	295638	2.3831	0.0085841	CDC42BPA
ENSG00000181450	1	227751244	227865144	489	37	285299	1.6078	0.053944	ZNF678
ENSG00000143740	1	227916240	227968927	246	41	285777	1.3811	0.083624	SNAP47
ENSG00000081692	1	227918126	227923112	26	14	289896	1.0041	0.15766	JMJD4
ENSG00000185888	1	228003394	228034171	151	32	291099	0.63802	0.26173	PRSS38
ENSG00000143816	1	228106357	228135599	144	28	291420	-0.82364	0.79493	WNT9A
ENSG00000154342	1	228194752	228248961	177	36	290348	-1.4074	0.92035	WNT3A
ENSG00000143761	1	228270361	228286912	45	17	288644	-0.83389	0.79783	ARF1
ENSG00000143793	1	228288427	228293112	11	6	287569	0.01533	0.49388	C1orf35
ENSG00000162910	1	228294380	228297013	5	3	282104	-0.35798	0.63982	MRPL55
ENSG00000143774	1	228327663	228336685	25	12	283874	-0.84251	0.80025	GUK1
ENSG00000198835	1	228337553	228347527	25	12	283374	0.3227	0.37346	GJC2
ENSG00000203684	1	228351787	228353213	4	2	275781	-0.99774	0.8408	IBA57-AS1
ENSG00000181873	1	228353516	228369958	43	17	288582	-0.59229	0.72317	IBA57
ENSG00000162913	1	228391207	228401365	40	9	278230	-0.488	0.68722	C1orf145
ENSG00000154358	1	228395831	228566577	707	48	289698	-0.49649	0.69023	OBSCN
ENSG00000154370	1	228581374	228594541	34	11	292250	-0.85672	0.8042	TRIM11
ENSG00000162931	1	228595641	228604562	24	10	282504	-0.77659	0.7813	TRIM17
ENSG00000168148	1	228612546	228613026	2	1	304254	-0.7599	0.77634	HIST3H3
ENSG00000181218	1	228645065	228645560	1	1	263183	0.69988	0.242	HIST3H2A
ENSG00000168159	1	228674762	228683467	48	20	278539	-1.5238	0.93623	RNF187
ENSG00000116574	1	228870824	228882416	63	13	288632	-1.203	0.8855	RHOU
ENSG00000177800	1	229385383	229387557	2	1	304254	-0.54468	0.70701	TMEM78
ENSG00000168118	1	229406822	229441641	113	20	287984	0.7736	0.21958	RAB4A
ENSG00000213029	1	229440129	229441248	2	1	304254	0.0047527	0.4981	SPHAR
ENSG00000154429	1	229456758	229479041	79	19	292039	1.1119	0.13309	CCSAP
ENSG00000143632	1	229566992	229569845	6	2	297927	0.68568	0.24646	ACTA1
ENSG00000069248	1	229577045	229644103	254	20	286938	1.8628	0.031247	NUP133
ENSG00000135776	1	229652329	229694442	132	28	285917	2.3509	0.0093634	ABCB10
ENSG00000135801	1	229728858	229761794	110	20	292456	-0.21204	0.58396	TAF5L
ENSG00000135763	1	229761981	229795946	100	20	289825	-0.36797	0.64355	URB2
ENSG00000143641	1	230193536	230417870	1189	113	299353	0.63441	0.26291	GALNT2
ENSG00000177614	1	230457392	230561475	553	71	296837	-0.0086501	0.50345	PGBD5
ENSG00000135775	1	230778235	230829728	221	44	301174	0.50005	0.30852	COG2
ENSG00000135744	1	230838269	230850043	73	19	301636	1.0615	0.14423	AGT
ENSG00000135773	1	230883130	230937749	336	42	298382	0.27928	0.39001	CAPN9
ENSG00000119280	1	230972865	231005335	199	38	289241	0.40825	0.34155	C1orf198
ENSG00000143643	1	231041989	231114621	344	31	299414	-0.99171	0.83933	TTC13
ENSG00000173409	1	231114727	231136341	96	20	293789	-0.068339	0.52724	ARV1
ENSG00000182118	1	231154704	231175992	135	31	302382	0.76501	0.22213	FAM89A
ENSG00000119283	1	231297858	231357302	246	49	300333	-0.32881	0.62885	TRIM67
ENSG00000143633	1	231359509	231376933	53	15	301852	0.2891	0.38625	C1orf131
ENSG00000116906	1	231376953	231413719	123	18	299162	1.811	0.035072	GNPAT
ENSG00000116903	1	231468480	231473598	15	7	300953	0.20707	0.41798	EXOC8
ENSG00000010072	1	231472850	231490769	60	11	299949	-0.34818	0.63615	SPRTN
ENSG00000135766	1	231499497	231560790	320	13	304656	-0.55072	0.70909	EGLN1
ENSG00000116918	1	231664399	231702270	80	29	298369	-0.27537	0.60848	TSNAX
ENSG00000270106	1	231664399	231954990	1000	112	298292	-0.45359	0.67494	TSNAX-DISC1
ENSG00000162946	1	231762561	232177018	1632	180	298844	0.033136	0.48678	DISC1
ENSG00000116991	1	232533711	232697304	729	75	296413	-0.71648	0.76315	SIPA1L2
ENSG00000212916	1	232940643	232946092	16	5	297220	-0.61427	0.73048	MAP10
ENSG00000135778	1	233086351	233119628	101	17	302440	0.27672	0.391	NTPCR
ENSG00000135749	1	233119181	233431459	1519	101	299055	0.64602	0.25913	PCNXL2
ENSG00000143674	1	233463514	233520894	263	31	297993	0.67824	0.24881	MLK4
ENSG00000135750	1	233749750	233808258	298	64	294017	-0.80226	0.7888	KCNK1
ENSG00000183780	1	234040679	234460262	2170	181	296068	2.3781	0.0087005	SLC35F3
ENSG00000168275	1	234509202	234519795	54	9	297215	1	0.15865	COA6
ENSG00000059588	1	234527059	234614849	490	68	303382	0.73548	0.23102	TARBP1
ENSG00000168264	1	234740015	234745271	16	9	292086	-1.1199	0.86863	IRF2BP2
ENSG00000173726	1	235272651	235292251	63	12	301525	-0.64863	0.74171	TOMM20
ENSG00000188739	1	235294498	235324772	92	20	295219	0.063505	0.47468	RBM34
ENSG00000054267	1	235294949	235491534	648	35	295102	2.0133	0.02204	ARID4B
ENSG00000152904	1	235490665	235507847	67	15	283013	2.1643	0.01522	GGPS1
ENSG00000116957	1	235530675	235612283	309	35	301201	1.229	0.10953	TBCE
