GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
11	rs1229984	4	100239319	rs1229984	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Body mass index	approximately 458,000 European ancestry individuals	NA	4q23		ADH1B			ENSG00000196616			rs1229984-?	rs1229984	0	1229984	missense_variant	0	NR	1E-12	12.0				NR [~ 8900000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	4q23		ADH1B			ENSG00000196616			rs1229984-?	rs1229984	0	1229984	missense_variant	0	NR	8E-15	14.096910013008056				NR [~ 8900000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Heel bone mineral density	approximately 446,000 European ancestry individuals	NA	4q23		ADH1B			ENSG00000196616			rs1229984-?	rs1229984	0	1229984	missense_variant	0	NR	4E-8	7.3979400086720375				NR [~ 8900000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Mean corpuscular hemoglobin	approximately 443,000 European ancestry individuals	NA	4q23		ADH1B			ENSG00000196616			rs1229984-?	rs1229984	0	1229984	missense_variant	0	NR	2E-18	17.69897000433602				NR [~ 8900000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Red blood cell count	approximately 445,000 European ancestry individuals	NA	4q23		ADH1B			ENSG00000196616			rs1229984-?	rs1229984	0	1229984	missense_variant	0	NR	7E-12	11.154901959985743				NR [~ 8900000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Systolic blood pressure	approximately 422,000 European ancestry individuals	NA	4q23		ADH1B			ENSG00000196616			rs1229984-?	rs1229984	0	1229984	missense_variant	0	NR	6E-13	12.221848749616356				NR [~ 8900000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Alcohol consumption (drinks per week)	414,343 European ancestry individuals	NA	4q23	ADH1B	ADH1B			ENSG00000196616			rs1229984-T	rs1229984	0	1229984	missense_variant	0	0.0228	8E-202	201.09691001300806		0.2266165	[0.21-0.24] unit decrease	Affymetrix [11514936] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	4q23	ADH1B	ADH1B			ENSG00000196616			rs1229984-T	rs1229984	0	1229984	missense_variant	0	0.023	4E-22	21.397940008672037		0.083182804	[0.066-0.1] unit decrease	Affymetrix [~ 11515000] (imputed)	N
11	rs1229984	4	100239319	rs1229984	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week)	up to 941,280 European ancestry individuals	NA	4q23	NR	ADH1B			ENSG00000196616			rs1229984-C	rs1229984	0	1229984	missense_variant	0	0.963	2E-308	307.69897000433605		0.15053357	[0.14-0.16] unit increase	NR [~ 10000000] (imputed)	N
11	rs141973904	4	100248642	rs145452708	2017-10-17	28937693	Clarke TK	2017-07-25	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28937693	Genome-wide association study of alcohol consumption and genetic overlap with other health-related traits in UK Biobank (N=112 117).	Alcohol consumption	59,088 European ancestry females, 53,029 European ancestry males	NA	4q23	ADH1B, ADH1C	ADH1B			ENSG00000196616			rs145452708-C	rs145452708	0	145452708	intron_variant	0	0.01	1E-30	30.0		0.034	[0.028-0.04] unit decrease	Affymetrix [12489781] (imputed)	N
11	rs141973904	4	100248642	rs145452708	2017-10-17	28937693	Clarke TK	2017-07-25	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28937693	Genome-wide association study of alcohol consumption and genetic overlap with other health-related traits in UK Biobank (N=112 117).	Alcohol consumption	59,088 European ancestry females, 53,029 European ancestry males	NA	4q23	ADH1B, ADH1C	ADH1B			ENSG00000196616			rs145452708-C	rs145452708	0	145452708	intron_variant	0	0.01	3E-19	18.522878745280337	(women)	0.037	[0.029-0.045] unit decrease	Affymetrix [12489781] (imputed)	N
11	rs141973904	4	100248642	rs145452708	2017-10-17	28937693	Clarke TK	2017-07-25	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28937693	Genome-wide association study of alcohol consumption and genetic overlap with other health-related traits in UK Biobank (N=112 117).	Alcohol consumption	59,088 European ancestry females, 53,029 European ancestry males	NA	4q23	ADH1B, ADH1C	ADH1B			ENSG00000196616			rs145452708-C	rs145452708	0	145452708	intron_variant	0	0.01	4E-13	12.397940008672037	(men)	0.031	[0.023-0.039] unit decrease	Affymetrix [12489781] (imputed)	N
11	rs141973904	4	100248642	rs145452708	2017-10-17	28937693	Clarke TK	2017-07-25	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28937693	Genome-wide association study of alcohol consumption and genetic overlap with other health-related traits in UK Biobank (N=112 117).	Alcohol consumption in current drinkers	108,309 European ancestry individuals	NA	4q23	ADH1B, ADH1C	ADH1B			ENSG00000196616			rs145452708-C	rs145452708	0	145452708	intron_variant	0	0.01	1E-30	30.0		0.035	[0.029-0.041] unit decrease	Affymetrix [12489781] (imputed)	N
11	rs1302808	4	100250419	rs1789891	2009-01-15	18846501	Sonuga-Barke EJ	2008-10-07	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/18846501	Does parental expressed emotion moderate genetic effects in ADHD? An exploration using a genome wide association scan.	Conduct disorder (maternal expressed emotions interaction)	909 European ancestry trios	NA	4q23	ADH1C	ADH1B			ENSG00000196616			rs1789891-A	rs1789891	0	1789891	intron_variant	0	0.14	3E-6	5.522878745280337	(maternal warmth)	1.47	[NR] unit increase	Perlegen [429901]	N
11	rs1302808	4	100250419	rs1789891	2011-11-18	22004471	Frank J	2011-10-18	Addict Biol	www.ncbi.nlm.nih.gov/pubmed/22004471	Genome-wide significant association between alcohol dependence and a variant in the ADH gene cluster.	Alcohol dependence	1,333 European ancestry male cases, 2,168 European ancestry male controls	NA	4q23	ADH1C, ADH1B	ADH1B			ENSG00000196616			rs1789891-?	rs1789891	0	1789891	intron_variant	0	NR	1E-8	8.0		1.46	[1.28-1.67]	Illumina [463044]	N
11	rs1302808	4	100250419	rs1789891	2017-09-19	28714907	Treutlein J	2017-07-17	Genes (Basel)	www.ncbi.nlm.nih.gov/pubmed/28714907	Genetic Contribution to Alcohol Dependence: Investigation of a Heterogeneous German Sample of Individuals with Alcohol Dependence, Chronic Alcoholic Pancreatitis, and Alcohol-Related Cirrhosis.	Alcohol dependence	1,331 German ancestry cases, 1,934 German ancestry controls	NA	4q23	ADH1B, ADH1C	ADH1B			ENSG00000196616			rs1789891-A	rs1789891	0	1789891	intron_variant	0	0.1407	2E-8	7.698970004336019		1.469		Illumina [194024]	N
11	rs1154433	4	100250658	rs1789892	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Alcohol consumption (drinks per week)	414,343 European ancestry individuals	NA	4q23	ADH1C	ADH1B			ENSG00000196616			rs1789892-A	rs1789892	0	1789892	intron_variant	0	0.4198	5E-22	21.30102999566398		0.021832775	[0.017-0.026] unit increase	Affymetrix [11514936] (imputed)	N
11	rs2173201	4	100250970	rs2173201	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	2,415 African American cases, 1,798 African American controls, 2,669 European ancestry cases, 2,002 European ancestry controls	324 African American cases, 327 African American controls, 2,269 European ancestry cases, 2,975 European ancestry controls	4q23	intergenic	ADH1B			ENSG00000196616			rs2173201-C	rs2173201	0	2173201	intron_variant	0	0.548	1E-7	7.0	(AA)	1.3297873	NR (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100250970	rs2173201	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	2,415 African American cases, 1,798 African American controls, 2,669 European ancestry cases, 2,002 European ancestry controls	324 African American cases, 327 African American controls, 2,269 European ancestry cases, 2,975 European ancestry controls	4q23	intergenic	ADH1B			ENSG00000196616			rs2173201-C	rs2173201	0	2173201	intron_variant	0	0.773	2E-6	5.698970004336019		1.2004802	NR (EA, German Sample)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100250970	rs2173201	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	intergenic	ADH1B			ENSG00000196616			rs2173201	rs2173201	0	2173201	intron_variant	0	0.453	1E-10	10.0	(AA)	0.0268	NR unit decrease (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100250970	rs2173201	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	intergenic	ADH1B			ENSG00000196616			rs2173201	rs2173201	0	2173201	intron_variant	0	NR	5E-6	5.301029995663981				Illumina [up to 10421983] (imputed)	N
11	rs113909752	4	100252308	rs113659074	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Lung cancer	29,266 European ancestry cases, 56,450 European ancestry controls	NA	4q23	ADH1B, ADH1C	ADH1B			ENSG00000196616			rs113659074-G	rs113659074	0	113659074	intron_variant	0	0.933111902	2E-6	5.698970004336019		1.112315	[1.06-1.16]	Illumina [10439017] (imputed)	N
11	rs113909752	4	100252308	rs113659074	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Alcohol consumption (drinks per week)	414,343 European ancestry individuals	NA	4q23	ADH1C	ADH1B			ENSG00000196616			rs113659074-T	rs113659074	0	113659074	intron_variant	0	0.0606	1E-22	22.0		0.04589464	[0.037-0.055] unit decrease	Affymetrix [11514936] (imputed)	N
11	rs3114045	4	100252560	rs3114045	2018-12-14	30336701	Sanchez-Roige S	2018-10-19	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30336701	Genome-Wide Association Study Meta-Analysis of the Alcohol Use Disorders Identification Test (AUDIT) in Two Population-Based Cohorts.	Alcohol use disorder (total score)	141,932 European ancestry individuals	NA	4q23	ADH1C	ADH1B			ENSG00000196616			rs3114045-T	rs3114045	0	3114045	intron_variant	0	NR	7E-13	12.154901959985743		7.18	[NR] z score decrease	NR [16213998]	N
11	rs10028756	4	100254520	rs10028756	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week)	up to 941,280 European ancestry individuals	NA	4q23	NR	ADH1B			ENSG00000196616			rs10028756-A	rs10028756	0	10028756	intron_variant	0	0.129457	1E-17	17.0	(Conditioned on chr4:100443853, chr4:100286085,chr4:100260679 ,chr4:100444363, chr4:100239319)	0.018574761	[0.014-0.023] unit decrease	NR [~ 10000000] (imputed)	N
11	rs1154433	4	100256199	rs1229978	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	intergenic	ADH1B			ENSG00000196616			rs1229978	rs1229978	0	1229978	intron_variant	0	NR	5E-6	5.301029995663981				Illumina [up to 10421983] (imputed)	N
11	rs1154433	4	100256984	rs1789896	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	intergenic	ADH1B			ENSG00000196616			rs1789896	rs1789896	0	1789896	intron_variant	0	NR	5E-6	5.301029995663981				Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100258155	rs1614972	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	2,415 African American cases, 1,798 African American controls, 2,669 European ancestry cases, 2,002 European ancestry controls	324 African American cases, 327 African American controls, 2,269 European ancestry cases, 2,975 European ancestry controls	4q23	ADH1C	ADH1B, ADH1C			ENSG00000196616, ENSG00000248144			rs1614972-C	rs1614972	0	1614972	intron_variant	0	0.478	4E-7	6.3979400086720375	(AA)	1.3297873	NR (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100258155	rs1614972	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1B, ADH1C			ENSG00000196616, ENSG00000248144			rs1614972	rs1614972	0	1614972	intron_variant	0	0.522	3E-9	8.522878745280337	(AA)	0.0277	NR unit decrease (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100259126	rs3846449	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week) (MTAG)	up to 1,039,210 European ancestry individuals	NA	4q23	NR	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs3846449-C	rs3846449	0	3846449	intron_variant	0	0.222	2E-17	16.69897000433602		0.0134997	[0.01-0.017] unit decrease	NR [~ 9732723] (imputed)	N
11	rs78234152	4	100260545	rs62307295	2018-11-26	30275531	Klarin D	2018-10-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30275531	Genetics of blood lipids among ~300,000 multi-ethnic participants of the Million Veteran Program.	Total cholesterol levels	215,551 European ancestry individuals, 57,332 African American individuals, 24,743 Hispanic individuals	Up to 319,677 individuals	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs62307295-A	rs62307295	0	62307295	intron_variant	0	0.0958	2E-9	8.698970004336019		0.0277	[0.019-0.037] mg dl−1 increase	Affymetrix [up to 31400000] (imputed)	N
11	rs113909752	4	100260679	rs561222871	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week)	up to 941,280 European ancestry individuals	NA	4q23	NR	ADH1B, ADH1C			ENSG00000196616, ENSG00000248144			rs561222871-T	rs561222871	0	561222871	intron_variant	0	0.047377	7E-27	26.154901959985743	(Conditioned on chr4:100444363, chr4:100239319)	0.03880677	[0.032-0.046] unit decrease	NR [~ 10000000] (imputed)	N
11	rs1154433	4	100261038	rs2298755	2017-10-17	28937693	Clarke TK	2017-07-25	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28937693	Genome-wide association study of alcohol consumption and genetic overlap with other health-related traits in UK Biobank (N=112 117).	Alcohol consumption in current drinkers	108,309 European ancestry individuals	NA	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs2298755-G	rs2298755	0	2298755	intron_variant	0	0.41	1E-9	9.0		0.019	[0.013-0.025] unit increase	Affymetrix [12489781] (imputed)	N
11	rs141973904	4	100262242	rs141973904	2017-11-30	29058377	Sanchez-Roige S	2017-10-23	Addict Biol	www.ncbi.nlm.nih.gov/pubmed/29058377	Genome-wide association study of alcohol use disorder identification test (AUDIT) scores in 20 328 research participants of European ancestry.	Alcohol consumption over the past year	20,328 European ancestry individuals	NA	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs141973904-T	rs141973904	0	141973904	intron_variant	0	0.023	4E-7	6.3979400086720375		0.047	[0.027-0.067] unit decrease	Illumina [13280794] (imputed)	N
11	rs141973904	4	100262242	rs141973904	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week) (MTAG)	up to 1,039,210 European ancestry individuals	NA	4q23	NR	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs141973904-T	rs141973904	0	141973904	intron_variant	0	0.0168	3E-139	138.52287874528034		0.133706	[0.12-0.14] unit decrease	NR [~ 9732723] (imputed)	N
11	rs1154433	4	100263383	rs904095	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1B, ADH1C			ENSG00000196616, ENSG00000248144			rs904095	rs904095	0	904095	intron_variant	0	NR	2E-6	5.698970004336019				Illumina [up to 10421983] (imputed)	N
11	rs1154433	4	100263778	rs1789911	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1B, ADH1C			ENSG00000196616, ENSG00000248144			rs1789911	rs1789911	0	1789911	intron_variant	0	NR	5E-6	5.301029995663981				Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100266133	rs2241894	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	2,415 African American cases, 1,798 African American controls, 2,669 European ancestry cases, 2,002 European ancestry controls	324 African American cases, 327 African American controls, 2,269 European ancestry cases, 2,975 European ancestry controls	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs2241894-T	rs2241894	0	2241894	synonymous_variant	0	0.542	8E-7	6.096910013008056	(AA)	1.3192612	NR (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100266133	rs2241894	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs2241894	rs2241894	0	2241894	synonymous_variant	0	0.46	5E-10	9.301029995663981	(AA)	0.0265	NR unit decrease (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs113909752	4	100267156	rs6532815	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs6532815-G	rs6532815	0	6532815	intron_variant	0	0.069	2E-6	5.698970004336019	(EA)	0.0019	NR unit decrease (EA, SAGE Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs1154433	4	100267239	rs1662051	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs1662051	rs1662051	0	1662051	intron_variant	0	NR	2E-6	5.698970004336019				Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100267372	rs12639833	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	2,415 African American cases, 1,798 African American controls, 2,669 European ancestry cases, 2,002 European ancestry controls	324 African American cases, 327 African American controls, 2,269 European ancestry cases, 2,975 European ancestry controls	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs12639833-C	rs12639833	0	12639833	intron_variant	0	0.5409999999999999	7E-7	6.154901959985743	(AA)	1.3192612	NR (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100267372	rs12639833	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs12639833	rs12639833	0	12639833	intron_variant	0	0.46	3E-10	9.522878745280337	(AA)	0.0266	NR unit decrease (AA, GCD Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs2173201	4	100267372	rs12639833	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs12639833	rs12639833	0	12639833	intron_variant	0	NR	6E-6	5.221848749616356				Illumina [up to 10421983] (imputed)	N
11	rs283412	4	100267672	rs283412	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Alcohol consumption (drinks per week)	414,343 European ancestry individuals	NA	4q23	ADH1C	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs283412-A	rs283412	0	283412	intron_variant	0	0.0231	7E-13	12.154901959985743		0.053402204	[0.039-0.068] unit decrease	Affymetrix [11514936] (imputed)	N
11	rs283412	4	100267672	rs283412	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week) (MTAG)	up to 1,039,210 European ancestry individuals	NA	4q23	NR	ADH1C, ADH1B			ENSG00000248144, ENSG00000196616			rs283412-G	rs283412	0	283412	intron_variant	0	0.973	1E-21	21.0		0.0392146	[0.031-0.047] unit increase	NR [~ 9732723] (imputed)	N
11	rs113909752	4	100273170	rs34761493	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1B, ADH1C			ENSG00000196616, ENSG00000248144			rs34761493-A	rs34761493	0	34761493	intron_variant	0	0.07	2E-6	5.698970004336019	(EA)	0.00168	NR unit decrease (EA, SAGE Discovery)	Illumina [up to 10421983] (imputed)	N
11	rs1154433	4	100274286	rs1789924	2011-04-13	21437268	McKay JD	2011-03-17	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21437268	A genome-wide association study of upper aerodigestive tract cancers conducted within the INHANCE consortium.	Oral cavity and pharyngeal cancer	2,091 European ancestry cases, 8,334 European ancestry controls	6,574 European ancestry cases, 7,892 European ancestry controls	4q23	ADH1C	ADH1C - ADH7	ENSG00000248144	ENSG00000196344		102	59132	rs1789924-C	rs1789924	0	1789924	regulatory_region_variant	1	NR	3E-7	6.522878745280337		1.12	[1.07-1.17]	Illumina [294620]	N
11	rs1154433	4	100274286	rs1789924	2017-09-14	24166409	Gelernter J	2014-01-01	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24166409	Genome-wide association study of alcohol dependence:significant findings in African- and European-Americans including novel risk loci.	Alcohol dependence	4,629 African American individuals, 5,131 European ancestry individuals	801 African American individuals, 1,746 European ancestry individuals	4q23	ADH1C	ADH1C - ADH7	ENSG00000248144	ENSG00000196344		102	59132	rs1789924	rs1789924	0	1789924	regulatory_region_variant	1	NR	6E-6	5.221848749616356				Illumina [up to 10421983] (imputed)	N
