GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000115718	2	128176003	128186822	2	1	40332	0.81033	0.20887	PROC
ENSG00000163166	2	128193783	128284462	42	12	42853	0.59146	0.27711	IWS1
ENSG00000169994	2	128293378	128395304	75	23	45778	-0.1051	0.54185	MYO7B
ENSG00000072163	2	128395956	128439360	43	14	47661	0.6558	0.25598	LIMS2
ENSG00000144230	2	128403439	128410213	10	4	37056	1.0063	0.15714	GPR17
ENSG00000136709	2	128458596	128568761	59	21	37041	0.25733	0.39846	WDR33
ENSG00000173349	2	128458597	128461385	3	1	46214	1.1857	0.11786	SFT2D3
ENSG00000144231	2	128603840	128615731	10	5	45123	0.033614	0.48659	POLR2D
ENSG00000144233	2	128619204	128643496	12	6	37390	1.4361	0.075489	AMMECR1L
ENSG00000136715	2	128698791	128785694	42	14	37270	-0.72597	0.76607	SAP130
ENSG00000136731	2	128848774	128953251	69	12	41099	-0.34905	0.63648	UGGT1
ENSG00000136720	2	128994290	129076151	55	21	42441	-1.487	0.93149	HS6ST1
ENSG00000222014	2	130737235	130740311	2	1	28990	-0.66369	0.74655	RAB6C
ENSG00000196604	2	130831108	130886795	4	1	40968	1.2275	0.10981	POTEF
ENSG00000152076	2	130896860	130902707	6	2	36975	0.66572	0.2528	CCDC74B
ENSG00000136699	2	130908981	130940323	16	4	40332	2.9141	0.0017833	SMPD4
ENSG00000152082	2	130939310	130948302	14	6	32950	2.3572	0.0092077	MZT2B
ENSG00000152086	2	130949318	130956034	4	2	28990	-0.50488	0.69318	TUBA3E
ENSG00000136718	2	131099798	131105383	7	4	37810	1.1863	0.11776	IMP4
ENSG00000072135	2	131113580	131132982	8	4	35919	1.6671	0.047743	PTPN18
ENSG00000196834	2	131217028	131267239	1	1	35297	0.29945	0.3823	POTEI
ENSG00000173302	2	131486643	131487909	1	1	22683	1.69	0.04551	GPR148
ENSG00000178171	2	131513008	131525707	9	4	24085	0.44949	0.32654	AMER3
ENSG00000136002	2	131594489	131804836	103	36	38839	0.85971	0.19497	ARHGEF4
ENSG00000152102	2	131805449	131851033	16	4	42538	0.67097	0.25112	FAM168B
ENSG00000115762	2	131862420	132111282	109	16	30641	1.471	0.07065	PLEKHB2
ENSG00000188219	2	131975882	132022965	2	1	28990	1.4681	0.071045	POTEE
ENSG00000178206	2	132044330	132050127	2	1	22683	1.2858	0.099248	CYP4F31P
ENSG00000173272	2	132222473	132250316	40	6	44052	0.12497	0.45027	MZT2A
ENSG00000075886	2	132233666	132240507	5	1	41847	0.30137	0.38156	TUBA3D
ENSG00000163040	2	132285248	132291239	4	2	52309	-0.56575	0.71422	CCDC74A
ENSG00000197927	2	132479948	132524973	30	6	50585	-0.68049	0.7519	C2orf27A
ENSG00000163046	2	132905164	133015542	5	2	37311	-0.12581	0.55006	ANKRD30BL
ENSG00000183840	2	133174147	133404132	133	36	48009	2.2191	0.013239	GPR39
ENSG00000150551	2	133402426	133429152	8	3	40332	-0.98206	0.83697	LYPD1
ENSG00000176771	2	133429374	134326034	418	125	44150	-0.53951	0.70523	NCKAP5
ENSG00000152127	2	134877554	135212192	159	49	41600	0.9013	0.18371	MGAT5
ENSG00000152128	2	135213330	135476570	84	23	42613	1.0963	0.13646	TMEM163
ENSG00000153086	2	135596117	135659604	17	4	43446	-0.12656	0.55035	ACMSD
ENSG00000082258	2	135675805	135716912	12	3	52097	0.10656	0.45757	CCNT2
ENSG00000176601	2	135722061	135805038	51	9	43793	-0.43939	0.66981	MAP3K19
ENSG00000115839	2	135809835	135933964	25	6	40635	-0.70232	0.75876	RAB3GAP1
ENSG00000121988	2	135894486	136288806	87	8	38680	-0.2258	0.58932	ZRANB3
ENSG00000048991	2	136289025	136482840	35	8	32120	-0.090034	0.53587	R3HDM1
ENSG00000144224	2	136499189	136542625	20	6	33272	-1.3788	0.91602	UBXN4
ENSG00000115850	2	136545410	136594750	13	4	35484	0.22489	0.41103	LCT
ENSG00000076003	2	136597196	136633996	3	1	46214	1.0234	0.15305	MCM6
ENSG00000115866	2	136664247	136743670	13	2	28113	-0.23677	0.59358	DARS
ENSG00000121966	2	136871919	136875735	3	1	34449	-1.1893	0.88283	CXCR4
ENSG00000144229	2	137523115	138435287	572	93	44383	1.2449	0.10659	THSD7B
ENSG00000150540	2	138721590	138773930	19	9	41924	2.0638	0.019517	HNMT
ENSG00000144228	2	139259371	139331117	20	6	49156	-1.3323	0.90863	SPOPL
ENSG00000144227	2	139428342	139537918	74	19	48304	0.47591	0.31707	NXPH2
ENSG00000168702	2	140988992	142889270	1695	215	45679	0.71514	0.23726	LRP1B
ENSG00000115919	2	143635067	143799890	71	22	43421	-0.85201	0.8029	KYNU
ENSG00000075884	2	143848931	144525921	312	80	44825	0.25059	0.40106	ARHGAP15
ENSG00000121964	2	144695635	145090135	118	34	32960	0.43815	0.33064	GTDC1
ENSG00000169554	2	145141648	145282147	44	16	47838	2.1803	0.014616	ZEB2
ENSG00000121989	2	148602086	148688393	44	8	33112	2.0782	0.018844	ACVR2A
ENSG00000115947	2	148687968	148779147	30	7	32096	2.2522	0.012154	ORC4
ENSG00000204406	2	148778580	149275805	267	46	39614	1.7347	0.041399	MBD5
ENSG00000135999	2	149402009	149545130	70	6	51281	-0.74258	0.77113	EPC2
ENSG00000168280	2	149632819	149883273	52	12	32186	1.1766	0.11969	KIF5C
ENSG00000150556	2	149894621	150071776	120	30	46047	-0.76173	0.77689	LYPD6B
ENSG00000187123	2	150186499	150330662	102	20	52814	-1.1579	0.87654	LYPD6
ENSG00000168288	2	150426148	150444330	10	3	50921	-0.55209	0.70956	MMADHC
ENSG00000115963	2	151324709	151395525	24	8	44744	-0.89989	0.81591	RND3
ENSG00000222031	2	151857734	151905288	38	9	50549	0.84178	0.19995	AC023469.1
ENSG00000184898	2	152104454	152118393	6	2	46214	2.2064	0.013677	RBM43
ENSG00000123609	2	152126979	152146571	19	6	41924	0.93015	0.17615	NMI
ENSG00000123610	2	152214106	152236560	16	4	49944	0.64146	0.26061	TNFAIP6
ENSG00000080345	2	152266397	152364527	85	15	26984	2.0702	0.019216	RIF1
ENSG00000183091	2	152341850	152591001	142	36	31969	0.29165	0.38528	NEB
ENSG00000162980	2	152645498	152685006	24	8	38861	-0.11382	0.54531	ARL5A
ENSG00000182389	2	152689290	152955593	125	29	43055	-1.4899	0.93188	CACNB4
ENSG00000115145	2	152973315	153032506	45	10	45543	-0.43357	0.6677	STAM2
ENSG00000157827	2	153191751	153506348	172	46	46781	-0.61062	0.72927	FMNL2
ENSG00000196504	2	153508107	153574511	31	12	38624	0.18394	0.42703	PRPF40A
ENSG00000177917	2	153574407	153617767	27	8	39678	1.1225	0.13082	ARL6IP6
ENSG00000177519	2	154333852	154335322	2	1	46639	0.95871	0.16885	RPRM
ENSG00000144278	2	154728426	155310361	327	44	48188	-0.58061	0.71925	GALNT13
ENSG00000162989	2	155554811	155714863	74	35	42921	-1.0662	0.85682	KCNJ3
ENSG00000153234	2	157180944	157198860	2	1	57980	1.2444	0.10668	NR4A2
ENSG00000115159	2	157291802	157470247	69	24	33097	0.60818	0.27153	GPD2
ENSG00000136542	2	158114110	158170723	23	5	39896	-0.36069	0.64083	GALNT5
ENSG00000115165	2	158271131	158345473	32	6	30404	-0.72125	0.76462	CYTIP
ENSG00000123612	2	158383279	158485517	28	11	39071	-0.25087	0.59904	ACVR1C
ENSG00000115170	2	158592958	158732374	48	16	41120	-0.29659	0.61661	ACVR1
ENSG00000007001	2	158733214	158992666	168	51	41892	0.94512	0.1723	UPP2
ENSG00000153237	2	159027593	159313265	273	40	42179	-0.38327	0.64924	CCDC148
ENSG00000144283	2	159313476	159539391	150	23	44988	0.10363	0.45873	PKP4
ENSG00000163331	2	159651829	159719293	92	19	45237	0.21904	0.41331	DAPL1
ENSG00000115183	2	159825146	160089170	139	44	39624	-0.49029	0.68804	TANC1
ENSG00000196151	2	160092304	160143310	55	12	41523	0.68377	0.24706	WDSUB1
ENSG00000123636	2	160175490	160473203	160	39	44775	-0.81457	0.79234	BAZ2B
ENSG00000136536	2	160569000	160627538	41	12	42484	-2.0337	0.97901	MARCH7
ENSG00000241399	2	160625364	160654753	27	10	43600	-1.231	0.89083	CD302
ENSG00000248672	2	160628362	160761221	97	27	41137	-0.71884	0.76388	LY75-CD302
ENSG00000054219	2	160628362	160761260	97	27	41137	-0.71884	0.76388	LY75
ENSG00000153246	2	160788519	160919121	59	27	38451	0.16062	0.4362	PLA2R1
ENSG00000115221	2	160956177	161128399	80	28	40206	1.1395	0.12725	ITGB6
ENSG00000153250	2	161128662	161350305	135	29	43992	0.61883	0.26802	RBMS1
ENSG00000136560	2	161993419	162092732	25	10	38214	1.4601	0.072132	TANK
ENSG00000115233	2	162164549	162268228	42	15	40932	1.3887	0.082459	PSMD14
ENSG00000136535	2	162272605	162282381	3	2	38653	0.47536	0.31727	TBR1
ENSG00000144290	2	162280843	162841792	184	48	35700	-0.09294	0.53702	SLC4A10
ENSG00000197635	2	162848751	162931052	31	12	32931	-0.031123	0.51241	DPP4
ENSG00000115263	2	162999392	163008914	1	1	57980	0.66477	0.2531	GCG
ENSG00000078098	2	163027194	163101661	11	2	32309	-0.50932	0.69474	FAP
ENSG00000115267	2	163123589	163175213	15	3	34449	-0.58082	0.71932	IFIH1
ENSG00000115271	2	163175350	163228105	8	2	27095	-1.1612	0.87722	GCA
ENSG00000184611	2	163227917	163695240	177	34	42127	0.10764	0.45714	KCNH7
ENSG00000182263	2	164449906	164592522	56	19	42944	-1.3331	0.90875	FIGN
ENSG00000115290	2	165349322	165478358	49	20	40281	0.92902	0.17644	GRB14
ENSG00000082438	2	165510134	165700189	96	23	41461	-0.083443	0.53325	COBLL1
ENSG00000169507	2	165752696	165812035	40	12	45626	-0.35427	0.63843	SLC38A11
ENSG00000153253	2	165944032	166060577	63	16	40252	1.4057	0.079905	SCN3A
ENSG00000136531	2	166095912	166248818	105	24	39179	0.66159	0.25412	SCN2A
ENSG00000178662	2	166326157	166545917	111	24	42785	1.5932	0.055552	CSRNP3
ENSG00000115339	2	166604101	166651192	14	5	37992	0.49033	0.31195	GALNT3
ENSG00000123607	2	166713985	166810353	54	15	43880	2.0054	0.022459	TTC21B
ENSG00000144285	2	166845670	166984523	86	18	46898	1.1947	0.1161	SCN1A
ENSG00000169432	2	167051695	167232503	98	26	45194	1.0659	0.14323	SCN9A
ENSG00000136546	2	167260083	167350757	38	11	48426	0.67034	0.25132	SCN7A
ENSG00000163092	2	167744997	168116263	296	30	40536	-1.1426	0.8734	XIRP2
ENSG00000172318	2	168675182	168730551	23	11	42633	-0.93921	0.82619	B3GALT1
ENSG00000198648	2	168810530	169104651	227	52	41842	0.72663	0.23373	STK39
ENSG00000172292	2	169312372	169631644	228	63	38551	-0.17327	0.56878	CERS6
ENSG00000163072	2	169643049	169722024	26	11	31799	0.58575	0.27902	NOSTRIN
ENSG00000152253	2	169690642	169769881	52	13	28113	0.39301	0.34716	SPC25
ENSG00000152254	2	169757750	169766505	2	1	22683	-0.98255	0.83708	G6PC2
ENSG00000073734	2	169779448	169887832	76	17	40067	0.59932	0.27448	ABCB11
ENSG00000073737	2	169921299	169952677	5	2	43861	0.11721	0.45335	DHRS9
ENSG00000081479	2	169983619	170219195	116	40	42310	2.0962	0.018034	LRP2
ENSG00000163093	2	170335688	170382432	25	8	52837	-1.1261	0.86993	BBS5
ENSG00000251569	2	170335990	170382432	25	8	52837	-1.1261	0.86993	RP11-724O16.1
ENSG00000239474	2	170366212	170382772	6	4	46214	-1.2895	0.90139	KLHL41
ENSG00000138399	2	170386259	170430385	14	4	48077	-0.19749	0.57828	FASTKD1
ENSG00000138398	2	170440850	170497916	35	8	48616	0.19139	0.42411	PPIG
ENSG00000154479	2	170501935	170550943	34	5	51455	0.41724	0.33825	CCDC173
ENSG00000144362	2	170550975	170558218	3	1	57980	0.22896	0.40945	PHOSPHO2
ENSG00000213160	2	170550998	170633499	92	21	46663	0.46927	0.31944	KLHL23
ENSG00000138385	2	170648443	170668574	14	8	35289	-0.00012182	0.50005	SSB
ENSG00000138382	2	170666591	170681441	7	4	47895	0.63156	0.26384	METTL5
ENSG00000144357	2	170683968	170940641	207	26	46544	0.26545	0.39533	UBR3
ENSG00000071909	2	171034655	171511681	383	108	43748	-1.1916	0.88329	MYO3B
ENSG00000204335	2	171571861	171574588	2	1	57980	1.4738	0.070272	SP5
ENSG00000204334	2	171640296	171655481	9	4	35850	0.7304	0.23257	ERICH2
ENSG00000128683	2	171669723	171717661	7	3	42853	0.032556	0.48701	GAD1
ENSG00000115806	2	171784974	171823639	15	6	39155	-1.0061	0.84281	GORASP2
ENSG00000198586	2	171847333	172087824	129	22	43146	-0.84322	0.80045	TLK1
ENSG00000123600	2	172173919	172291312	48	13	48420	0.21722	0.41402	METTL8
ENSG00000115827	2	172290727	172341562	19	9	43782	-0.24016	0.5949	DCAF17
ENSG00000071967	2	172378757	172414643	25	12	44366	0.33242	0.36979	CYBRD1
ENSG00000077380	2	172543919	172604930	52	9	36259	1.1034	0.13493	DYNC1I2
ENSG00000268821	2	172560844	172567314	3	2	34449	-0.62099	0.7327	AC068039.1
ENSG00000115840	2	172640880	172864766	128	28	38894	0.47651	0.31686	SLC25A12
ENSG00000128708	2	172778958	172848599	39	15	39944	0.6238	0.26638	HAT1
ENSG00000172878	2	172864490	172947158	56	16	35560	0.23094	0.40868	METAP1D
ENSG00000144355	2	172949468	172954405	2	1	22683	0.31976	0.37458	DLX1
ENSG00000115844	2	172964167	172967628	2	1	22683	0.65277	0.25695	DLX2
ENSG00000091409	2	173292082	173371181	58	17	49460	-0.56622	0.71438	ITGA6
ENSG00000152256	2	173420101	173489823	62	8	47936	-0.65645	0.74423	PDK1
ENSG00000091428	2	173600002	173917621	117	36	43758	0.4952	0.31023	RAPGEF4
ENSG00000091436	2	173940163	174132738	113	30	36873	0.94072	0.17343	MLTK
ENSG00000144354	2	174219548	174233725	20	6	41593	-0.54872	0.7084	CDCA7
ENSG00000172845	2	174771187	174830430	31	12	39762	0.28657	0.38722	SP3
ENSG00000138430	2	174937175	175113426	114	14	49841	-0.1812	0.5719	OLA1
ENSG00000217236	2	175199674	175203220	1	1	57980	1.4747	0.07014	SP9
ENSG00000138433	2	175212750	175260443	24	9	39386	-1.0602	0.85546	CIR1
ENSG00000144306	2	175260458	175294303	19	4	51213	-0.70876	0.76076	SCRN3
ENSG00000163328	2	175296966	175351822	32	7	46241	0.20813	0.41756	GPR155
ENSG00000115935	2	175424300	175547644	34	12	43446	-0.31438	0.62339	WIPF1
ENSG00000138435	2	175612320	175629200	1	1	22683	0.32471	0.3727	CHRNA1
ENSG00000128656	2	175664091	175870097	82	20	38795	-0.10773	0.54289	CHN1
ENSG00000115966	2	175936978	176033110	64	9	45178	-0.21143	0.58372	ATF2
ENSG00000154518	2	176040986	176049335	5	3	36802	0.94251	0.17297	ATP5G3
ENSG00000144320	2	176788620	176867567	26	12	39557	1.0093	0.15641	KIAA1715
ENSG00000174279	2	176942200	176948641	1	1	22683	0.91804	0.1793	EVX2
ENSG00000128713	2	176968944	176974722	2	1	57980	0.99011	0.16106	HOXD11
ENSG00000128710	2	176973518	176984670	8	5	35919	0.32931	0.37096	HOXD10
ENSG00000128709	2	176987088	176989853	2	1	40332	-0.45149	0.67418	HOXD9
ENSG00000128652	2	177001340	177037830	15	7	51762	-1.1353	0.87187	HOXD3
ENSG00000170166	2	177015950	177017954	2	1	57980	-0.14496	0.55763	HOXD4
ENSG00000128654	2	177134123	177202753	15	7	44702	-0.95372	0.82989	MTX2
ENSG00000170144	2	178077291	178088686	4	2	31507	-0.12114	0.54821	HNRNPA3
ENSG00000116044	2	178092323	178257425	93	21	39274	1.2162	0.11195	NFE2L2
ENSG00000018510	2	178257372	178408564	88	18	37152	1.3364	0.090716	AGPS
ENSG00000196659	2	178413726	178417742	4	2	40332	-0.095003	0.53784	TTC30B
ENSG00000197557	2	178477720	178483694	4	2	49156	1.7225	0.04249	TTC30A
ENSG00000128655	2	178487980	178973066	339	54	42221	-0.22924	0.59066	PDE11A
ENSG00000155636	2	178977151	179003738	12	7	46214	0.19816	0.42146	RBM45
ENSG00000079156	2	179059208	179264160	81	30	44690	-1.5017	0.93341	OSBPL6
ENSG00000180228	2	179296141	179316239	7	4	37810	-0.79671	0.78719	PRKRA
ENSG00000204311	2	179316163	179326117	2	1	22683	0.41165	0.3403	DFNB59
ENSG00000079150	2	179328391	179343327	3	2	26888	-1.3312	0.90845	FKBP7
ENSG00000116095	2	179345195	179381189	15	8	29742	0.15025	0.44028	PLEKHA3
ENSG00000155657	2	179390716	179695529	90	23	37082	-0.93956	0.82628	TTN
ENSG00000163492	2	179694484	179914813	146	43	45064	-0.88289	0.81135	CCDC141
ENSG00000187231	2	179966419	180129517	126	20	46815	0.41731	0.33823	SESTD1
ENSG00000144331	2	180306709	180726232	271	75	45849	0.74245	0.22891	ZNF385B
ENSG00000163510	2	180809603	180871840	18	10	37110	-0.48784	0.68717	CWC22
ENSG00000170035	2	181831975	181941312	63	14	47535	2.9874	0.001407	UBE2E3
ENSG00000115232	2	182321929	182400914	37	12	41762	0.32731	0.37172	ITGA4
ENSG00000188452	2	182401403	182545392	80	28	40048	0.8582	0.19539	CERKL
ENSG00000138434	2	182756560	182795465	8	5	40332	0.68943	0.24528	SSFA2
ENSG00000150722	2	182818968	182996125	117	31	42056	1.082	0.13962	PPP1R1C
ENSG00000115252	2	183004763	183387919	270	40	38838	2.2028	0.013803	PDE1A
ENSG00000077232	2	183580999	183659191	23	7	32988	-0.89243	0.81392	DNAJC10
ENSG00000162998	2	183698002	183731890	16	7	42538	-0.972	0.83447	FRZB
ENSG00000061676	2	183773843	183903586	55	16	43678	1.5431	0.061405	NCKAP1
ENSG00000162999	2	183943287	183964733	10	3	50921	-0.77548	0.78097	DUSP19
ENSG00000163002	2	183982241	184026408	35	11	46599	-0.10725	0.5427	NUP35
ENSG00000170396	2	185463093	185804219	196	38	38299	0.34306	0.36578	ZNF804A
ENSG00000188738	2	186603355	186698017	60	9	43273	0.42327	0.33605	FSIP2
ENSG00000065548	2	187350883	187374090	11	4	51562	0.50828	0.30563	ZC3H15
ENSG00000213953	2	187361840	187365393	1	1	22683	0.88159	0.189	AC018867.1
ENSG00000138448	2	187454792	187545628	18	8	48175	2.8741	0.002026	ITGAV
ENSG00000144369	2	187558698	187630685	20	8	47391	2.7621	0.0028719	FAM171B
ENSG00000163012	2	187692562	187713935	44	3	52136	-0.52527	0.7003	ZSWIM2
ENSG00000064989	2	188207856	188313187	46	14	43401	-0.91318	0.81942	CALCRL
ENSG00000003436	2	188328957	188430487	32	12	43405	0.23435	0.40736	TFPI
ENSG00000144366	2	189156396	189460653	140	23	37595	0.7015	0.24149	GULP1
ENSG00000174325	2	189598882	189654831	33	8	43006	0.69202	0.24446	DIRC1
ENSG00000168542	2	189839046	189877472	14	5	38711	0.0045965	0.49817	COL3A1
ENSG00000204262	2	189896622	190044605	67	13	43079	0.18205	0.42777	COL5A2
ENSG00000115368	2	190306159	190340291	50	2	55862	-1.3118	0.90521	WDR75
ENSG00000138449	2	190425305	190448484	17	7	37367	-0.69547	0.75662	SLC40A1
ENSG00000138381	2	190526111	190535557	3	2	46214	-0.93863	0.82604	ASNSD1
ENSG00000151687	2	190539016	190625919	49	12	38788	0.27519	0.39159	ANKAR
ENSG00000128694	2	190611386	190627953	8	4	44744	-0.90528	0.81734	OSGEPL1
ENSG00000128699	2	190635049	190649097	4	1	31507	0.68513	0.24663	ORMDL1
ENSG00000064933	2	190649107	190742355	13	6	36259	1.3201	0.093401	PMS1
ENSG00000187699	2	190744335	191068210	173	41	37592	1.1242	0.13047	C2orf88
ENSG00000138379	2	190920423	190927455	4	1	31507	2.1829	0.01452	MSTN
ENSG00000198130	2	191054461	191208919	65	10	41689	0.79964	0.21196	HIBCH
ENSG00000151689	2	191208196	191236391	8	5	33084	-0.30992	0.62169	INPP1
ENSG00000151690	2	191273081	191373931	48	14	45006	1.3924	0.081898	MFSD6
ENSG00000189362	2	191369068	191399448	19	9	43782	1.602	0.05458	TMEM194B
ENSG00000138386	2	191511472	191557492	30	12	39996	1.4277	0.076686	NAB1
ENSG00000115419	2	191745553	191830278	37	14	38901	0.38533	0.35	GLS
ENSG00000115415	2	191829084	191885686	32	12	40332	0.40825	0.34154	STAT1
ENSG00000138378	2	191894302	192016322	48	17	42906	0.14052	0.44412	STAT4
ENSG00000128641	2	192109911	192290115	96	22	35079	1.7044	0.044156	MYO1B
ENSG00000173559	2	192542794	192561385	8	3	31507	-0.26842	0.60581	NABP1
ENSG00000168497	2	192699028	192711981	9	5	42292	-1.5357	0.93769	SDPR
ENSG00000144339	2	192813769	193060435	85	28	46443	0.58682	0.27866	TMEFF2
ENSG00000196950	2	196440701	196602426	71	17	45907	-0.35387	0.63828	SLC39A10
ENSG00000118997	2	196602427	196933536	150	33	40517	-0.28981	0.61402	DNAH7
ENSG00000081320	2	196998290	197041227	25	5	48097	-1.1496	0.87484	STK17B
ENSG00000138411	2	197059094	197458416	279	53	42184	0.15904	0.43682	HECW2
ENSG00000144395	2	197504278	197628214	53	12	39999	0.037513	0.48504	CCDC150
ENSG00000119041	2	197627756	197664449	8	4	31507	0.41641	0.33856	GTF3C3
ENSG00000197121	2	197697728	197792520	31	11	37892	-1.2925	0.9019	PGAP1
ENSG00000065413	2	197831741	198175897	199	58	38735	-0.24212	0.59566	ANKRD44
ENSG00000115524	2	198254508	198299815	7	3	32768	-0.90911	0.81835	SF3B1
ENSG00000115520	2	198318147	198340032	6	4	34449	-0.11872	0.54725	COQ10B
ENSG00000144381	2	198351305	198381461	10	4	40332	0.12756	0.44925	HSPD1
ENSG00000115541	2	198364718	198368181	2	1	40332	1.547	0.060931	HSPE1
ENSG00000270757	2	198365137	198415450	20	7	35668	1.3463	0.089108	HSPE1-MOB4
ENSG00000115540	2	198380295	198418423	16	6	36708	1.7414	0.040808	MOB4
ENSG00000162944	2	198432948	198540769	37	9	45306	1.8746	0.030424	RFTN2
ENSG00000222017	2	198557830	198639547	17	3	53235	0.80291	0.21101	AC011997.1
ENSG00000152430	2	198591603	198651486	16	3	47109	0.58441	0.27947	BOLL
ENSG00000115896	2	198669426	199437305	262	53	42882	-0.40508	0.65729	PLCL1
ENSG00000119042	2	200134223	200335989	53	12	42234	-0.68429	0.7531	SATB2
ENSG00000226124	2	200625267	200715896	36	12	36622	1.6452	0.049964	FTCDNL1
ENSG00000178074	2	200775979	200820658	12	7	38441	0.54994	0.29118	C2orf69
ENSG00000162971	2	200794698	200820459	9	6	39772	0.63724	0.26198	TYW5
ENSG00000162972	2	200820040	200873263	11	7	41936	-0.47257	0.68174	C2orf47
ENSG00000196141	2	201170604	201346986	55	28	39369	-1.3687	0.91446	SPATS2L
ENSG00000155729	2	201353675	201384507	20	9	48022	-1.3005	0.90328	KCTD18
ENSG00000163535	2	201374731	201448505	38	13	44976	-1.7508	0.96001	SGOL2
ENSG00000138356	2	201450591	201541787	45	14	51257	-0.56085	0.71255	AOX1
ENSG00000082153	2	201675317	201688569	6	3	42434	0.48238	0.31477	BZW1
ENSG00000013441	2	201717732	201729422	6	3	40332	1.3717	0.085079	CLK1
ENSG00000240344	2	201735630	201754026	9	5	37252	-1.0369	0.85012	PPIL3
ENSG00000196290	2	201754050	201768655	4	2	40332	-0.018681	0.50745	NIF3L1
ENSG00000115942	2	201773696	201828403	14	4	40332	0.22256	0.41194	ORC2
ENSG00000155744	2	201838441	201936394	52	8	34901	-0.63944	0.73873	FAM126B
ENSG00000119013	2	201936156	201950473	14	2	30247	-1.481	0.9307	NDUFB3
ENSG00000003402	2	201980827	202041410	27	10	43600	1.0877	0.13837	CFLAR
ENSG00000003400	2	202047604	202094129	13	6	47119	1.4885	0.068314	CASP10
ENSG00000064012	2	202098166	202152434	30	12	47391	-0.23213	0.59178	CASP8
ENSG00000155749	2	202152994	202222121	39	13	43823	-1.5633	0.94101	ALS2CR12
ENSG00000115993	2	202241930	202316302	31	6	50010	1.2157	0.11206	TRAK2
ENSG00000082146	2	202252581	202345569	39	7	48024	1.0265	0.15233	STRADB
ENSG00000155754	2	202352148	202483901	74	14	50042	-1.6718	0.95272	ALS2CR11
ENSG00000155755	2	202484907	202508293	6	3	46214	-1.5112	0.93463	TMEM237
ENSG00000082126	2	202509593	202563417	31	16	41715	0.72474	0.23431	MPP4
ENSG00000003393	2	202565277	202645912	51	13	49922	0.0095014	0.49621	ALS2
ENSG00000138395	2	202655184	202760273	57	23	43561	-2.3779	0.99129	CDK15
ENSG00000155760	2	202899310	202903160	1	1	22683	0.97291	0.1653	FZD7
ENSG00000182329	2	202937978	203062585	72	21	43133	1.0866	0.13861	AC079354.1
ENSG00000116030	2	203070903	203103331	9	4	51538	0.17966	0.42871	SUMO1
ENSG00000055044	2	203130439	203168389	17	6	46264	1.5355	0.062325	NOP58
ENSG00000204217	2	203241659	203432474	61	18	43142	1.6193	0.052686	BMPR2
ENSG00000138439	2	203499901	203634480	36	15	40682	1.2242	0.11043	FAM117B
ENSG00000163596	2	203640690	203736708	36	11	42993	2.9773	0.0014538	ICA1L
ENSG00000138442	2	203739505	203879521	47	11	47252	2.8244	0.0023683	WDR12
ENSG00000138380	2	203776937	203851786	29	7	48243	2.8687	0.0020609	CARF
ENSG00000144426	2	203879602	204091101	77	18	42886	2.143	0.016057	NBEAL1
ENSG00000119004	2	204103663	204163009	27	10	44067	1.4867	0.06855	CYP20A1
ENSG00000138443	2	204192942	204312446	32	14	35605	1.5524	0.06028	ABI2
ENSG00000173166	2	204259068	204400133	30	17	32096	0.96228	0.16795	RAPH1
ENSG00000178562	2	204571198	204603635	17	6	45522	-0.374	0.6458	CD28
ENSG00000163599	2	204732509	204738683	2	1	40332	-0.98884	0.83863	CTLA4
ENSG00000163600	2	204801471	204826300	21	6	50177	1.116	0.1322	ICOS
ENSG00000116117	2	205410516	206484886	769	104	39551	-0.2426	0.59584	PARD3B
ENSG00000118257	2	206546714	206662857	38	25	32636	0.43109	0.3332	NRP2
ENSG00000114933	2	206858445	206951027	50	14	48803	2.7396	0.0030757	INO80D
ENSG00000023228	2	206979541	207024327	21	5	53538	2.6206	0.0043887	NDUFS1
ENSG00000114942	2	207024309	207027652	2	1	40332	1.3325	0.091355	EEF1B2
ENSG00000183671	2	207040040	207082771	21	6	54618	3.0092	0.0013096	GPR1
ENSG00000204186	2	207139387	207179148	26	5	29471	0.50558	0.30658	ZDBF2
ENSG00000114948	2	207308263	207485851	80	34	36518	-0.072943	0.52907	ADAM23
ENSG00000232125	2	207516345	207583120	61	18	40249	-0.81008	0.79105	DYTN
ENSG00000138400	2	207602487	207630271	30	9	40752	0.10273	0.45909	MDH1B
ENSG00000118246	2	207630081	207657233	30	9	31339	-1.0588	0.85515	FASTKD2
ENSG00000144410	2	207804278	207834198	12	5	46214	-0.45512	0.67549	CPO
ENSG00000118263	2	207938861	208031991	48	23	41802	0.84601	0.19877	KLF7
ENSG00000118260	2	208394461	208468155	20	10	35037	-0.47416	0.68231	CREB1
ENSG00000144401	2	208445355	208490652	8	5	27095	-0.1422	0.55654	METTL21A
ENSG00000163249	2	208576264	208626563	26	7	34901	-0.12732	0.55066	CCNYL1
ENSG00000163251	2	208627310	208634287	1	1	22683	0.316	0.376	FZD5
ENSG00000178385	2	208693027	208890284	96	29	41120	0.17781	0.42944	PLEKHM3
ENSG00000118231	2	208986331	208989225	2	1	57980	-0.52521	0.70028	CRYGD
ENSG00000182187	2	209007297	209010892	6	3	34449	0.50718	0.30601	CRYGB
ENSG00000168582	2	209025464	209028300	3	2	46214	-0.78449	0.78362	CRYGA
