# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:reactome_acetylcholine_binding_and_downstream_events (set)
# _SET1_  NGENES = 14
# _SET1_  P-VALUE = 1.46207e-16
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET3_   ENSG00000160208    21   45079429   45115958    103      18  233778      0.43694      0.33108
_SET3_   ENSG00000169184    22   28144265   28197486    187      76  249469      0.46553      0.32078
_SET3_   ENSG00000100281    22   35653445   35691800    120      12  253630      0.63465      0.26283
_SET3_   ENSG00000239900    22   40742507   40786467     92      29  246077     -0.03216      0.51283
_SET3_   ENSG00000100426    22   50247490   50283726    193      21  252784      -1.2732      0.89853

# _SET4_  VARIABLE = Curated_gene_sets:reactome_cyp2e1_reactions (set)
# _SET4_  NGENES = 11
# _SET4_  P-VALUE = 4.6636e-08
_SET4_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET4_   ENSG00000165841    10   96447911   96613017    817      39  242149     -0.37287      0.64538
_SET4_   ENSG00000138109    10   96698415   96749147    239      34  249342      0.19873      0.42124
_SET4_   ENSG00000138115    10   96796530   96829254    182      29  250879      0.28003      0.38973
_SET4_   ENSG00000130649    10  135333910  135374724    315      30  253814       1.0871      0.13849
_SET4_   ENSG00000255974    19   41349443   41356352     38      12  247831        8.067   3.3294e-49
_SET4_   ENSG00000198077    19   41381344   41388657     53      14  246528       5.7658   4.0638e-09
_SET4_   ENSG00000197408    19   41497204   41524303    183      34  240475       7.0032   1.2512e-12
_SET4_   ENSG00000197838    19   41594377   41602100     39      14  236907       1.5883     0.056105
_SET4_   ENSG00000197446    19   41620337   41634271     74      16  243458       2.3438     0.009545
_SET4_   ENSG00000167600    19   41698954   41713444     54      19  236916       1.5292     0.063109
_SET4_   ENSG00000100197    22   42522501   42526908     29      17  239543      -0.1252      0.54982

# _SET5_  VARIABLE = Curated_gene_sets:reactome_highly_sodium_permeable_acetylcholine_nicotinic_receptors (set)
# _SET5_  NGENES = 7
# _SET5_  P-VALUE = 1.2751e-06
_SET5_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET5_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET5_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET5_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET5_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET5_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET5_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET5_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET6_  VARIABLE = Curated_gene_sets:reactome_highly_calcium_permeable_nicotinic_acetylcholine_receptors (set)
# _SET6_  NGENES = 9
# _SET6_  P-VALUE = 1.8824e-26
_SET6_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET6_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET6_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET6_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET6_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET6_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET6_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET6_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET6_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET6_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14

# _SET7_  VARIABLE = GO_bp:go_exogenous_drug_catabolic_process (set)
# _SET7_  NGENES = 22
# _SET7_  P-VALUE = 2.3885e-06
_SET7_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET7_   ENSG00000142973     1   47223510   47285085    228      54  248417      0.59437      0.27613
_SET7_   ENSG00000134716     1   60358980   60392462     95      22  251415       2.6932     0.003538
_SET7_   ENSG00000144852     3  119499331  119537332    175      40  252544      0.78801      0.21535
_SET7_   ENSG00000155016     4  108852525  108874613     94      15  242737      0.37166      0.35507
_SET7_   ENSG00000073067     7    1022835    1029276     35      16  249898    -0.017431      0.50695
_SET7_   ENSG00000160868     7   99354604   99381888     62      32  234355       2.3866    0.0085018
_SET7_   ENSG00000108242    10   96443251   96495947    273      27  241021    -0.029436      0.51174
_SET7_   ENSG00000165841    10   96447911   96613017    817      39  242149     -0.37287      0.64538
_SET7_   ENSG00000138109    10   96698415   96749147    239      34  249342      0.19873      0.42124
_SET7_   ENSG00000138115    10   96796530   96829254    182      29  250879      0.28003      0.38973
_SET7_   ENSG00000130649    10  135333910  135374724    315      30  253814       1.0871      0.13849
_SET7_   ENSG00000186104    11   14899553   14913798     25      14  242487       1.6236     0.052236
_SET7_   ENSG00000089250    12  117645947  117889975    941      98  251652      -1.0909      0.86233
_SET7_   ENSG00000136159    13   48611703   48621358     37      16  246153       1.6023     0.054542
_SET7_   ENSG00000140505    15   75041185   75048543     25      13  230753      0.38446      0.35032
_SET7_   ENSG00000255974    19   41349443   41356352     38      12  247831        8.067   3.3294e-49
_SET7_   ENSG00000198077    19   41381344   41388657     53      14  246528       5.7658   4.0638e-09
_SET7_   ENSG00000197408    19   41497204   41524303    183      34  240475       7.0032   1.2512e-12
_SET7_   ENSG00000197838    19   41594377   41602100     39      14  236907       1.5883     0.056105
_SET7_   ENSG00000197446    19   41620337   41634271     74      16  243458       2.3438     0.009545
_SET7_   ENSG00000167600    19   41698954   41713444     54      19  236916       1.5292     0.063109
_SET7_   ENSG00000100197    22   42522501   42526908     29      17  239543      -0.1252      0.54982

# _SET8_  VARIABLE = GO_bp:go_synaptic_transmission_cholinergic (set)
# _SET8_  NGENES = 29
# _SET8_  P-VALUE = 3.2774e-07
_SET8_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET8_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET8_   ENSG00000133019     1  239549865  240078750   2228     162  239758     -0.54186      0.70604
_SET8_   ENSG00000115665     2  108602979  108630450    103      39  253379      -1.0934       0.8629
_SET8_   ENSG00000150551     2  133402426  133429152    118      17  236655     -0.58224       0.7198
_SET8_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET8_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET8_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET8_   ENSG00000206561     3   15491640   15563258    293      35  254107     -0.64702      0.74119
_SET8_   ENSG00000196569     6  129204342  129837714   2359     139  251476       1.0191      0.15409
_SET8_   ENSG00000006128     7   97361220   97369784     34       7  250152       2.2711     0.011571
_SET8_   ENSG00000087085     7  100487615  100494594     24      12  243953      0.25856      0.39799
_SET8_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET8_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET8_   ENSG00000180155     8  143845752  143859640     59      19  247958      -1.2155      0.88791
_SET8_   ENSG00000075073    10   71163659   71176623     91      12  225516     -0.19627       0.5778
_SET8_   ENSG00000129749    11    3686817    3692614     29       7  255680       1.2838     0.099599
_SET8_   ENSG00000166405    11    8127597    8190602    345      32  246818      0.73623       0.2308
_SET8_   ENSG00000165917    11   47459308   47470730     52      13  248069       4.1161   1.9267e-05
_SET8_   ENSG00000166664    15   30653443   30686052      2       1  227524    -0.093429      0.53722
_SET8_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET8_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET8_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET8_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET8_   ENSG00000181019    16   69740899   69760854     80      23  244670       3.7993   7.2547e-05
_SET8_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET8_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET8_   ENSG00000130203    19   45409011   45412650     10       6  242779       2.6139    0.0044754
_SET8_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET8_   ENSG00000128271    22   24813847   24838328     92      31  249341     -0.20004      0.57928

# _SET9_  VARIABLE = GO_bp:go_central_nervous_system_projection_neuron_axonogenesis (set)
# _SET9_  NGENES = 25
# _SET9_  P-VALUE = 5.4686e-08
_SET9_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET9_   ENSG00000133216     1   23037332   23241818    800     116  242043     -0.16537      0.56567
_SET9_   ENSG00000198198     1   43855553   43918321    154      26  246825     -0.15232      0.56053
_SET9_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET9_   ENSG00000074047     2  121493199  121750229   1069     137  247076       2.4004    0.0081884
_SET9_   ENSG00000169554     2  145141648  145282147    321      78  247600       1.7856     0.037083
_SET9_   ENSG00000153234     2  157180944  157198860     24      11  243226      0.92788      0.17674
_SET9_   ENSG00000116106     2  222282747  222438922    629      66  250150     -0.15186      0.56035
_SET9_   ENSG00000154928     3  134316643  134979309   2682     218  251971      0.65697       0.2556
_SET9_   ENSG00000182580     3  184279572  184300197     90      25  248807      0.91138      0.18105
_SET9_   ENSG00000174013     3  196295482  196315930     80      15  234204       2.0581     0.019792
_SET9_   ENSG00000145147     4   20254883   20622184   1494     170  245810       1.8747     0.030419
_SET9_   ENSG00000112333     6  108487262  108510013     58      21  246981       2.0812     0.018706
_SET9_   ENSG00000221866     7  131808091  132333447   2512     198  248561     -0.62396      0.73367
_SET9_   ENSG00000147862     9   14081842   14398982   1317     206  247900       3.3184   0.00045275
_SET9_   ENSG00000182704    11   76493295   76509198     66      15  251921      -1.6474      0.95026
_SET9_   ENSG00000111678    12    7052141    7055166     20      13  240426      0.34553      0.36485
_SET9_   ENSG00000133083    13   36345478   36705443   1513     151  253277      0.97776       0.1641
_SET9_   ENSG00000005810    13   77618792   77901185    776      45  251351     -0.83232      0.79738
_SET9_   ENSG00000100503    14   51186481   51297839    398      72  250563      -1.3706      0.91475
_SET9_   ENSG00000140937    16   64977656   65160015    692      72  247904       4.7676   9.3235e-07
_SET9_   ENSG00000007168    17    2496504    2588909    319      31  246074      -1.2788      0.89952
_SET9_   ENSG00000187323    18   49866542   51057784   6293     163  252039       4.5046   3.3244e-06
_SET9_   ENSG00000105711    19   35521588   35531352     40      16  243436      0.62484      0.26604
_SET9_   ENSG00000160460    19   40972148   41082370    373      72  250020       5.6541    7.831e-09
_SET9_   ENSG00000197381    21   46493768   46646478    656      51  247062       3.3674   0.00037939

# _SET10_  VARIABLE = GO_bp:go_response_to_nicotine (set)
# _SET10_  NGENES = 45
# _SET10_  P-VALUE = 2.7135e-07
_SET10_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET10_   ENSG00000162692     1  101185298  101204601     53      28  241030       0.1236      0.45082
_SET10_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET10_   ENSG00000198400     1  156785432  156851642    242      63  246436     -0.79068      0.78544
_SET10_   ENSG00000018625     1  160085549  160113381    132      35  247991      -0.6632       0.7464
_SET10_   ENSG00000135750     1  233749750  233808258    295      63  244782     -0.87082      0.80807
_SET10_   ENSG00000150551     2  133402426  133429152    118      17  236655     -0.58224       0.7198
_SET10_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET10_   ENSG00000118260     2  208394461  208468155    197      41  243175       0.3446       0.3652
_SET10_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET10_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET10_   ENSG00000163132     4    4861393    4865663     21       7  260744       1.0672      0.14293
_SET10_   ENSG00000163623     4   85413140   85419603     15       8  248143       1.0324      0.15095
_SET10_   ENSG00000109320     4  103422486  103538459    389      35  251752       1.3557     0.087597
_SET10_   ENSG00000151012     4  139085251  139163503    333      44  250010      -1.0548      0.85424
_SET10_   ENSG00000164305     4  185548850  185570663     73      18  248807     -0.72445       0.7656
_SET10_   ENSG00000142319     5    1392909    1445545    246      53  248087       1.5333     0.062605
_SET10_   ENSG00000169194     5  131991955  131996802     14       5  259139    -0.082768      0.53298
_SET10_   ENSG00000078401     6   12290596   12297427     28      10  255574      0.75407       0.2254
_SET10_   ENSG00000118432     6   88849583   88876078     97      37  250721    -0.029392      0.51172
_SET10_   ENSG00000196591     6  114254192  114332472    267      39  250834      0.53526      0.29623
_SET10_   ENSG00000214415     7   80087987   80141336    177      31  251988        1.656     0.048862
_SET10_   ENSG00000147465     8   38001167   38008783     21      13  236793      0.52975      0.29814
_SET10_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET10_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET10_   ENSG00000181195     8   57349233   57359293     43      10  246547      0.52456      0.29994
_SET10_   ENSG00000180176    11    2185159    2193107     34      12  248493     -0.18961      0.57519
_SET10_   ENSG00000187486    11   17407406   17410878     14       6  253553       0.7132      0.23786
_SET10_   ENSG00000002330    11   64037302   64052176     40      19  236145      0.25055      0.40108
_SET10_   ENSG00000173039    11   65421067   65430565     21      10  242507     -0.13879      0.55519
_SET10_   ENSG00000149295    11  113280318  113346413    245      46  249422        5.506   1.8356e-08
_SET10_   ENSG00000139515    13   28494157   28500368     27      10  250671      0.14077      0.44403
_SET10_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET10_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET10_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET10_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET10_   ENSG00000183044    16    8768422    8878432    767     109  253875     -0.21085       0.5835
_SET10_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET10_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET10_   ENSG00000131771    17   37782993   37792879     36      12  246727        1.704     0.044194
_SET10_   ENSG00000171791    18   60790579   60987361    798     146  252205        1.234       0.1086
_SET10_   ENSG00000101200    20    3063202    3065370      5       3  241571     -0.56548      0.71413
_SET10_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET10_   ENSG00000100030    22   22108789   22221970    393      42  246641       0.1086      0.45676
_SET10_   ENSG00000100292    22   35776354   35790207     67      14  243932     -0.15071       0.5599
_SET10_   ENSG00000186951    22   46546424   46639653    359      61  247098      0.41236      0.34004

# _SET11_  VARIABLE = GO_bp:go_central_nervous_system_neuron_development (set)
# _SET11_  NGENES = 76
# _SET11_  P-VALUE = 1.4308e-06
_SET11_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET11_   ENSG00000133216     1   23037332   23241818    800     116  242043     -0.16537      0.56567
_SET11_   ENSG00000198198     1   43855553   43918321    154      26  246825     -0.15232      0.56053
_SET11_   ENSG00000162624     1   75594119   75627218    104      30  235788       1.0973      0.13626
_SET11_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET11_   ENSG00000159388     1  203274619  203278730      8       4  252238      0.48458      0.31399
_SET11_   ENSG00000184144     1  205012325  205047627    175      31  251983       1.2582      0.10416
_SET11_   ENSG00000074047     2  121493199  121750229   1069     137  247076       2.4004    0.0081884
_SET11_   ENSG00000169554     2  145141648  145282147    321      78  247600       1.7856     0.037083
_SET11_   ENSG00000153234     2  157180944  157198860     24      11  243226      0.92788      0.17674
_SET11_   ENSG00000144290     2  162280843  162841792   1788      50  249924      0.31227      0.37742
_SET11_   ENSG00000118257     2  206546714  206662857    428     101  247214       1.1912      0.11679
_SET11_   ENSG00000078018     2  210288782  210598842   1078      56  249252      0.32626      0.37212
_SET11_   ENSG00000116106     2  222282747  222438922    629      66  250150     -0.15186      0.56035
_SET11_   ENSG00000168505     2  237073879  237077012     10       7  252781       1.7153     0.043141
_SET11_   ENSG00000114251     3   55499743   55523973     80      28  248450     -0.18903      0.57496
_SET11_   ENSG00000153266     3   62355356   62359999      6       4  232267     -0.33842      0.63247
_SET11_   ENSG00000185008     3   75955846   77699115   7478     352  248435       2.2963     0.010829
_SET11_   ENSG00000169855     3   78646390   79816965   3982     180  249259    0.0027338      0.49891
_SET11_   ENSG00000179348     3  128198270  128212028     46      17  257273     -0.65942      0.74519
_SET11_   ENSG00000154928     3  134316643  134979309   2682     218  251971      0.65697       0.2556
_SET11_   ENSG00000182580     3  184279572  184300197     90      25  248807      0.91138      0.18105
_SET11_   ENSG00000174013     3  196295482  196315930     80      15  234204       2.0581     0.019792
_SET11_   ENSG00000145147     4   20254883   20622184   1494     170  245810       1.8747     0.030419
_SET11_   ENSG00000109132     4   41746099   41750987     12       4  260245     -0.45967      0.67712
_SET11_   ENSG00000163288     4   46995740   47428461   1602     127  250870       1.0325      0.15093
_SET11_   ENSG00000170390     4  150999426  151178609    712      64  252166       1.6021     0.054566
_SET11_   ENSG00000109756     4  160025330  160281321    793      70  242949     -0.76328      0.77735
_SET11_   ENSG00000164405     5  132202252  132203723      6       3  258337      0.15799      0.43723
_SET11_   ENSG00000184845     5  174867042  174871211     12       5  258337     -0.11831      0.54709
_SET11_   ENSG00000096384     6   44214824   44221620     31      16  248603     0.017632      0.49297
_SET11_   ENSG00000112333     6  108487262  108510013     58      21  246981       2.0812     0.018706
_SET11_   ENSG00000122585     7   24323782   24331484     47      15  251021      -1.1639      0.87777
_SET11_   ENSG00000105953     7   44646171   44748665    343      43  247892      0.71893      0.23609
_SET11_   ENSG00000158321     7   69063905   70258054   3764     128  250414       3.8425   6.0889e-05
_SET11_   ENSG00000075213     7   83585093   84122040   2361     117  253357     -0.30693      0.62055
_SET11_   ENSG00000174697     7  127881337  127897681     72      25  237472      0.50645      0.30627
_SET11_   ENSG00000221866     7  131808091  132333447   2512     198  248561     -0.62396      0.73367
_SET11_   ENSG00000164885     7  150750899  150755617     15       7  248130      0.45034      0.32623
_SET11_   ENSG00000169398     8  141667999  142012315    978      42  243771     -0.13556      0.55392
_SET11_   ENSG00000147862     9   14081842   14398982   1317     206  247900       3.3184   0.00045275
_SET11_   ENSG00000070610     9   35736863   35749983     28      17  240360      -0.5995      0.72558
_SET11_   ENSG00000148053     9   87283466   87638505   1401     126  250763      0.97754      0.16415
_SET11_   ENSG00000106852     9  124964856  124991905     84      32  244868       1.5603     0.059347
_SET11_   ENSG00000099250    10   33466420   33625190    754      80  254553       2.1004     0.017846
_SET11_   ENSG00000171862    10   89622870   89731687    425      27  213474      -1.0968      0.86363
_SET11_   ENSG00000107831    10  103529899  103535854      5       3  241571      0.96667      0.16685
_SET11_   ENSG00000188613    10  120789228  120793854     12       9  221598      0.61645       0.2688
_SET11_   ENSG00000066468    10  123237848  123357972    424     106  238615       2.7515    0.0029662
_SET11_   ENSG00000182704    11   76493295   76509198     66      15  251921      -1.6474      0.95026
_SET11_   ENSG00000149295    11  113280318  113346413    245      46  249422        5.506   1.8356e-08
_SET11_   ENSG00000111678    12    7052141    7055166     20      13  240426      0.34553      0.36485
_SET11_   ENSG00000139352    12  103351464  103354294      7       4  247966       1.3305     0.091674
_SET11_   ENSG00000204852    12  111051832  111087235     99      22  249096     -0.62967      0.73555
_SET11_   ENSG00000133083    13   36345478   36705443   1513     151  253277      0.97776       0.1641
_SET11_   ENSG00000005810    13   77618792   77901185    776      45  251351     -0.83232      0.79738
_SET11_   ENSG00000182968    13  112721913  112726020     13       8  232534      -1.3053       0.9041
_SET11_   ENSG00000176165    14   29235050   29238870      4       2  244402       1.1875      0.11751
_SET11_   ENSG00000100503    14   51186481   51297839    398      72  250563      -1.3706      0.91475
_SET11_   ENSG00000080824    14  102547075  102606036    208      41  249395       2.6337    0.0042225
_SET11_   ENSG00000140937    16   64977656   65160015    692      72  247904       4.7676   9.3235e-07
_SET11_   ENSG00000167193    17    1323983    1366456    202      39  240166       1.2671      0.10257
_SET11_   ENSG00000007168    17    2496504    2588909    319      31  246074      -1.2788      0.89952
_SET11_   ENSG00000166579    17    8316449    8393729    227      55  230545     -0.89522      0.81467
_SET11_   ENSG00000170315    17   16284112   16286059      6       3  247102       1.9563     0.025215
_SET11_   ENSG00000186868    17   43971748   44105700    822      10  247589      0.89975      0.18413
_SET11_   ENSG00000169750    17   79989500   79992080      8       4  247361       1.6887     0.045641
_SET11_   ENSG00000118276    18   29202210   29265799    188      40  243366       1.6484     0.049635
_SET11_   ENSG00000187323    18   49866542   51057784   6293     163  252039       4.5046   3.3244e-06
_SET11_   ENSG00000256463    18   76740275   76762677     82      28  235635      -1.6124      0.94657
_SET11_   ENSG00000105711    19   35521588   35531352     40      16  243436      0.62484      0.26604
_SET11_   ENSG00000160460    19   40972148   41082370    373      72  250020       5.6541    7.831e-09
_SET11_   ENSG00000160007    19   47421933   47508334    241      45  241682      -1.4832      0.93099
_SET11_   ENSG00000169136    19   50431959   50437192     28      10  255960       2.0876     0.018417
_SET11_   ENSG00000158470    20   48249482   48330415    271      30  244007      0.44874      0.32681
_SET11_   ENSG00000197381    21   46493768   46646478    656      51  247062       3.3674   0.00037939
_SET11_   ENSG00000099942    22   21271714   21308037    146      22  246860      0.33709      0.36802

# _SET12_  VARIABLE = GO_bp:go_neuromuscular_synaptic_transmission (set)
# _SET12_  NGENES = 30
# _SET12_  P-VALUE = 1.7582e-08
_SET12_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET12_   ENSG00000054523     1   10270863   10441661    711      32  250311       1.4801     0.069427
_SET12_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET12_   ENSG00000115665     2  108602979  108630450    103      39  253379      -1.0934       0.8629
_SET12_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET12_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET12_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET12_   ENSG00000244405     3  185764097  185828107    165      34  247459     -0.54122      0.70582
_SET12_   ENSG00000197948     5  141018869  141030986     57      19  255721       1.4952     0.067436
_SET12_   ENSG00000179388     8   22545172   22550815     12       8  251819     -0.34322      0.63429
_SET12_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET12_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET12_   ENSG00000136854     9  130374544  130457460    237      41  238805     -0.21487      0.58507
_SET12_   ENSG00000070748    10   50817141   50901925    385      77  244926      -2.2698      0.98839
_SET12_   ENSG00000165917    11   47459308   47470730     52      13  248069       4.1161   1.9267e-05
_SET12_   ENSG00000109991    11   57105848   57138073    109      18  255855     -0.82753      0.79603
_SET12_   ENSG00000168539    11   62676151   62689279     38      14  254834      0.49743      0.30944
_SET12_   ENSG00000137478    11   72547790   72853306    707      57  240604       1.5875     0.056196
_SET12_   ENSG00000185482    12   57637236   57644976     19       9  234069       3.4658   0.00026436
_SET12_   ENSG00000060709    12  130880682  131200826   1886     222  251652      -1.3719      0.91494
_SET12_   ENSG00000187848    12  133195366  133198972     14       6  250374     -0.49425      0.68943
_SET12_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET12_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET12_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET12_   ENSG00000108556    17    4801069    4806369     35      15  237078     -0.47608      0.68299
_SET12_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET12_   ENSG00000134769    18   32073254   32471808   1434      62  247578        1.268       0.1024
_SET12_   ENSG00000105649    19   18307594   18314884     23       9  252757     -0.66068      0.74559
_SET12_   ENSG00000101306    20   30407111   30422492     65      14  248233      -1.0471      0.85247
_SET12_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET12_   ENSG00000197381    21   46493768   46646478    656      51  247062       3.3674   0.00037939

# _SET13_  VARIABLE = GO_bp:go_behavioral_response_to_nicotine (set)
# _SET13_  NGENES = 7
# _SET13_  P-VALUE = 1.5824e-12
_SET13_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET13_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET13_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET13_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET13_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
_SET13_   ENSG00000170175    17    7348380    7361026     43      11  239871    -0.051893      0.52069
_SET13_   ENSG00000101204    20   61975420   62009753    250      58  253400       7.6363   1.1182e-14
_SET13_   ENSG00000186951    22   46546424   46639653    359      61  247098      0.41236      0.34004

# _SET14_  VARIABLE = GO_bp:go_regulation_of_mesenchymal_stem_cell_differentiation (set)
# _SET14_  NGENES = 6
# _SET14_  P-VALUE = 1.0819e-06
_SET14_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET14_   ENSG00000134853     4  55095264  55164414    210      28  249162      0.53588      0.29602
_SET14_   ENSG00000084093     4  57774075  57802010    120      32  249786       2.2436     0.012429
_SET14_   ENSG00000110693    11  15987995  16761138   2277     109  247498       7.6885   7.4429e-15
_SET14_   ENSG00000168056    11  65306276  65326401     32      13  247435       1.7269     0.042096
_SET14_   ENSG00000134532    12  23682440  24103966   1654     184  249158       1.6311     0.051436
_SET14_   ENSG00000125398    17  70117161  70122561     14       6  253553       1.9786     0.023929

# _SET15_  VARIABLE = GO_cc:go_acetylcholine_gated_channel_complex (set)
# _SET15_  NGENES = 17
# _SET15_  P-VALUE = 3.8299e-13
_SET15_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET15_   ENSG00000160716     1  154540257  154552502     37      20  245836       6.0034   9.6602e-10
_SET15_   ENSG00000138435     2  175612320  175629200     69      16  250748      0.62611      0.26562
_SET15_   ENSG00000135902     2  233390703  233401377     44      14  250470      0.30593      0.37983
_SET15_   ENSG00000196811     2  233404437  233411113     38      14  243266      0.23356      0.40766
_SET15_   ENSG00000174343     4   40337346   40357234    128      17  257307       1.3252     0.092552
_SET15_   ENSG00000164506     6  147525561  147706866    474      42  245876     -0.62413      0.73373
_SET15_   ENSG00000120903     8   27317279   27337400    115      28  250505        2.843    0.0022349
_SET15_   ENSG00000147432     8   42552519   42592550    223      11  257167       5.1385   1.3846e-07
_SET15_   ENSG00000147434     8   42607763   42651535    146      26  251487        8.067   1.8699e-23
_SET15_   ENSG00000166664    15   30653443   30686052      2       1  227524    -0.093429      0.53722
_SET15_   ENSG00000175344    15   32322691   32464722    433      88  246903     0.082566       0.4671
_SET15_   ENSG00000169684    15   78857862   78887611    121      21  242377        8.067   3.9362e-55
_SET15_   ENSG00000080644    15   78885394   78913637    118      23  243639        8.067   1.1232e-79
_SET15_   ENSG00000117971    15   78916461   79020096    404      56  238276        8.067  5.4257e-122
