GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
16	rs1394371	15	78766250	rs1504550	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs1504550-A	rs1504550	0	1504550	3_prime_UTR_variant	0	0.666	8E-13	12.096910013008056		0.015	unit increase	Illumina [NR] (imputed)	N
16	rs1394371	15	78766250	rs1504550	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs1504550-A	rs1504550	0	1504550	3_prime_UTR_variant	0	0.613	2E-6	5.698970004336019		0.012	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78766629	rs1504549	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs1504549-T	rs1504549	0	1504549	3_prime_UTR_variant	0	0.549	7E-9	8.154901959985743		0.052	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78766629	rs1504549	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs1504549-T	rs1504549	0	1504549	3_prime_UTR_variant	0	0.544	7E-8	7.154901959985743		0.01	unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78767346	rs12592111	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12592111-A	rs12592111	0	12592111	3_prime_UTR_variant	0	0.535	8E-10	9.096910013008056		0.057	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78767346	rs12592111	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12592111-A	rs12592111	0	12592111	3_prime_UTR_variant	0	0.529	1E-8	8.0		0.011	unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78767346	rs12592111	2016-12-01	27015805	Pilling LC	2016-03-23	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/27015805	Human longevity is influenced by many genetic variants: evidence from 75,000 UK Biobank participants.	Parental longevity (combined parental age at death)	45,627 middle-aged British individuals	NA	15q25.1	NR	IREB2			ENSG00000136381			rs12592111-?	rs12592111	0	12592111	3_prime_UTR_variant	0	NR	5E-6	5.301029995663981		0.03526	[0.02-0.05] unit increase	Affymetrix [9658292] (imputed)	N
16	rs1062980	15	78767850	rs12910910	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12910910-T	rs12910910	0	12910910	3_prime_UTR_variant	0	0.55	1E-8	8.0		0.052	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78767850	rs12910910	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12910910-T	rs12910910	0	12910910	3_prime_UTR_variant	0	0.545	6E-8	7.221848749616356		0.01	unit decrease	Illumina [NR] (imputed)	N
16	rs9672608	15	78768167	rs28602670	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs28602670-C	rs28602670	0	28602670	3_prime_UTR_variant	0	0.81	5E-7	6.301029995663981		0.056	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78768871	rs8043227	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8043227-C	rs8043227	0	8043227	3_prime_UTR_variant	0	0.451	7E-9	8.154901959985743		0.052	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78768871	rs8043227	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8043227-C	rs8043227	0	8043227	3_prime_UTR_variant	0	0.456	6E-8	7.221848749616356		0.01	unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78769130	rs12916801	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12916801-A	rs12916801	0	12916801	intron_variant	0	0.452	6E-9	8.221848749616356		0.053	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78769130	rs12916801	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12916801-A	rs12916801	0	12916801	intron_variant	0	0.459	1E-7	7.0		0.01	unit increase	Illumina [NR] (imputed)	N
16	rs9672608	15	78771546	rs11072766	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs11072766-T	rs11072766	0	11072766	intron_variant	0	0.2	8E-7	6.096910013008056		0.053	NR unit increase	Illumina [NR] (imputed)	N
16	rs1394371	15	78772676	rs17484524	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	AC027228.1, IREB2			ENSG00000259474, ENSG00000136381			rs17484524-A	rs17484524	0	17484524	intron_variant	0	0.663	1E-13	13.0		0.076	NR unit increase	Illumina [NR] (imputed)	N
16	rs1394371	15	78772676	rs17484524	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	AC027228.1, IREB2			ENSG00000259474, ENSG00000136381			rs17484524-A	rs17484524	0	17484524	intron_variant	0	0.666	5E-13	12.301029995663981		0.015	unit increase	Illumina [NR] (imputed)	N
16	rs1394371	15	78772676	rs17484524	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	IREB2	AC027228.1, IREB2			ENSG00000259474, ENSG00000136381			rs17484524-A	rs17484524	0	17484524	intron_variant	0	0.613	1E-6	6.0		0.012	NR unit increase	Illumina [NR] (imputed)	N
16	rs9672608	15	78772806	rs35031105	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	AC027228.1, IREB2			ENSG00000259474, ENSG00000136381			rs35031105-T	rs35031105	0	35031105	intron_variant	0	0.201	7E-7	6.154901959985743		0.054	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78774271	rs8042238	2015-05-30	25241909	Lee JH	2014-09-21	Respir Res	www.ncbi.nlm.nih.gov/pubmed/25241909	Genetic susceptibility for chronic bronchitis in chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	3,777 European ancestry cases, 3,520 European ancestry smoker controls	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8042238-T	rs8042238	0	8042238	intron_variant	0	0.64	5E-8	7.301029995663981		1.26	[1.16-1.37]	Illumina [NR] (imputed)	N
16	rs1062980	15	78774271	rs8042238	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8042238-T	rs8042238	0	8042238	intron_variant	0	0.549	4E-9	8.397940008672037		0.053	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78774271	rs8042238	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8042238-T	rs8042238	0	8042238	intron_variant	0	0.544	8E-8	7.096910013008056		0.01	unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78774374	rs8042260	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8042260-A	rs8042260	0	8042260	intron_variant	0	0.451	4E-9	8.397940008672037		0.053	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78774374	rs8042260	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs8042260-A	rs8042260	0	8042260	intron_variant	0	0.456	9E-8	7.045757490560675		0.01	unit increase	Illumina [NR] (imputed)	N
16	rs9672608	15	78774676	rs10851906	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs10851906-A	rs10851906	0	10851906	intron_variant	0	0.811	2E-7	6.698970004336019		0.058	NR unit decrease	Illumina [NR] (imputed)	N
16	rs9672608	15	78774676	rs10851906	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs10851906-A	rs10851906	0	10851906	intron_variant	0	0.812	4E-6	5.3979400086720375		0.01	unit decrease	Illumina [NR] (imputed)	N
16	rs9672608	15	78776456	rs16969894	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs16969894-T	rs16969894	0	16969894	intron_variant	0	0.19	2E-7	6.698970004336019		0.058	NR unit increase	Illumina [NR] (imputed)	N
16	rs9672608	15	78776456	rs16969894	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs16969894-T	rs16969894	0	16969894	intron_variant	0	0.189	3E-6	5.522878745280337		0.011	unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78778953	rs12903285	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12903285-A	rs12903285	0	12903285	intron_variant	0	0.465	1E-10	10.0		0.06	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78778953	rs12903285	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12903285-A	rs12903285	0	12903285	intron_variant	0	0.47	6E-9	8.221848749616356		0.011	unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78778972	rs12903295	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12903295-A	rs12903295	0	12903295	intron_variant	0	0.436	8E-11	10.096910013008056		0.058	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78778972	rs12903295	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12903295-A	rs12903295	0	12903295	intron_variant	0	0.441	4E-9	8.397940008672037		0.011	unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78779384	rs12904234	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12904234-T	rs12904234	0	12904234	intron_variant	0	0.566	9E-11	10.045757490560675		0.058	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78779384	rs12904234	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12904234-T	rs12904234	0	12904234	intron_variant	0	0.562	4E-9	8.397940008672037		0.011	unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78779510	rs36146269	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs36146269-A	rs36146269	0	36146269	intron_variant	0	0.548	5E-9	8.301029995663981		0.053	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78779510	rs36146269	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs36146269-A	rs36146269	0	36146269	intron_variant	0	0.542	7E-8	7.154901959985743		0.01	unit decrease	Illumina [NR] (imputed)	N
16	rs9672608	15	78779801	rs12101809	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs12101809-T	rs12101809	0	12101809	intron_variant	0	0.2	9E-7	6.045757490560675		0.053	NR unit increase	Illumina [NR] (imputed)	N
16	rs9672608	15	78781687	rs2036533	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs2036533-A	rs2036533	0	2036533	intron_variant	0	0.189	2E-7	6.698970004336019		0.058	NR unit increase	Illumina [NR] (imputed)	N
16	rs9672608	15	78781687	rs2036533	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs2036533-A	rs2036533	0	2036533	intron_variant	0	0.188	4E-6	5.3979400086720375		0.01	unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78782095	rs4887059	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs4887059-T	rs4887059	0	4887059	intron_variant	0	0.546	5E-9	8.301029995663981		0.053	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78782095	rs4887059	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs4887059-T	rs4887059	0	4887059	intron_variant	0	0.538	9E-8	7.045757490560675		0.01	unit decrease	Illumina [NR] (imputed)	N
16	rs1394371	15	78783277	rs11858836	2011-12-15	22080838	Cho MH	2011-11-11	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22080838	A genome-wide association study of COPD identifies a susceptibility locus on chromosome 19q13.	Chronic obstructive pulmonary disease	3,499 European ancestry cases, 1,922 European ancestry controls	983 cases, 1,876 sibling controls	15q25.1	CHRNA5, IREB2, CHRNA3	IREB2			ENSG00000136381			rs11858836-?	rs11858836	0	11858836	intron_variant	0	NR	1E-6	6.0		1.29	[1.13-1.47]	Illumina [797983]	N
16	rs1394371	15	78783277	rs11858836	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs11858836-A	rs11858836	0	11858836	intron_variant	0	0.336	3E-13	12.522878745280337		0.074	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1394371	15	78783277	rs11858836	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs11858836-A	rs11858836	0	11858836	intron_variant	0	0.333	1E-12	12.0		0.015	unit decrease	Illumina [NR] (imputed)	N
16	rs1394371	15	78783277	rs11858836	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs11858836-A	rs11858836	0	11858836	intron_variant	0	0.387	2E-6	5.698970004336019		0.012	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1394371	15	78783277	rs11858836	2018-08-03	29767774	Lutz SM	2018-05-15	Nicotine Tob Res	www.ncbi.nlm.nih.gov/pubmed/29767774	Common and rare variants genetic association analysis of cigarettes per day among ever smokers in COPD cases and controls.	Current cigarettes per day in chronic obstructive pulmonary disease	2,812 European ancestry cases, 3,846 European ancestry controls, 821 African American cases, 2,459 African American controls	2,627 cases, 986 controls	15q25.1	IREB2	IREB2			ENSG00000136381			rs11858836-A	rs11858836	0	11858836	intron_variant	0	0.36	1E-10	10.0		0.1	[NR] unit increase	Illumina [NR]	N
16	rs9672608	15	78783683	rs28511883	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs28511883-T	rs28511883	0	28511883	intron_variant	0	0.2	9E-7	6.045757490560675		0.053	NR unit increase	Illumina [NR] (imputed)	N
16	rs1062980	15	78789223	rs965604	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs965604-A	rs965604	0	965604	intron_variant	0	0.53	9E-9	8.045757490560675		0.052	NR unit decrease	Illumina [NR] (imputed)	N
16	rs1062980	15	78789223	rs965604	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	IREB2	IREB2			ENSG00000136381			rs965604-A	rs965604	0	965604	intron_variant	0	0.535	1E-7	7.0		0.01	unit decrease	Illumina [NR] (imputed)	N
