GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000178597	4	7432022	7436700	51	14	249841	0.79683	0.21278	PSAPL1
ENSG00000196526	4	7760441	7941653	1237	66	250382	0.45691	0.32387	AFAP1
ENSG00000228919	4	7940728	7942022	9	2	259067	0.90351	0.18313	AC097381.1
ENSG00000163995	4	7967039	8160559	1142	179	250005	0.44806	0.32705	ABLIM2
ENSG00000125089	4	8183799	8243530	332	73	247749	-0.2937	0.61551	SH3TC1
ENSG00000170801	4	8271492	8308838	211	37	248783	-0.94629	0.828	HTRA3
ENSG00000087008	4	8368009	8442450	424	49	252062	0.60978	0.271	ACOX3
ENSG00000155275	4	8437867	8495258	343	35	252282	-0.15929	0.56328	TRMT44
ENSG00000155269	4	8560452	8621486	570	76	246745	1.8939	0.029118	GPR78
ENSG00000109625	4	8594387	8621488	296	42	243446	2.2381	0.012608	CPZ
ENSG00000215612	4	8847802	8873543	112	37	248518	0.36713	0.35676	HMX1
ENSG00000229924	4	9172135	9178453	9	4	199035	0.046463	0.48147	FAM90A26
ENSG00000231396	4	9212383	9213975	2	1	205021	-2.106	0.9824	USP17L10
ENSG00000232399	4	9212383	9228214	2	1	205021	-2.106	0.9824	USP17L13
ENSG00000219492	4	9385743	9390709	41	12	253989	1.0522	0.14636	RP11-1396O13.13
ENSG00000186146	4	9446260	9452240	33	9	247314	-0.3099	0.62168	DEFB131
ENSG00000109667	4	9772777	10056560	1605	49	253581	0.54677	0.29227	SLC2A9
ENSG00000169676	4	9783258	9785632	7	4	241383	0.14905	0.44076	DRD5
ENSG00000071127	4	10075963	10118573	259	30	252205	0.75627	0.22474	WDR1
ENSG00000178163	4	10441498	10459034	74	26	247684	-0.435	0.66822	ZNF518B
ENSG00000109684	4	10488019	10686489	1037	58	251552	-1.4457	0.92586	CLNK
ENSG00000002587	4	11394774	11431389	174	69	250119	0.0033773	0.49865	HS3ST1
ENSG00000157869	4	13362978	13485989	521	21	253283	1.6779	0.046682	RAB28
ENSG00000109705	4	13542454	13546674	16	11	241528	0.17225	0.43162	NKX3-2
ENSG00000038219	4	13570362	13629347	161	40	253298	1.1475	0.12559	BOD1L1
ENSG00000137449	4	15004298	15071777	206	33	254551	-1.8667	0.96903	CPEB2
ENSG00000163145	4	15341442	15447790	402	34	252906	-0.38937	0.6515	C1QTNF7
ENSG00000048342	4	15471489	15603180	435	69	251442	0.31324	0.37705	CC2D2A
ENSG00000118564	4	15606162	15683302	282	26	255591	0.81827	0.2066	FBXL5
ENSG00000237765	4	15683285	15707188	88	21	254864	1.8124	0.034964	FAM200B
ENSG00000109743	4	15704573	15739936	215	27	253134	1.5361	0.062251	BST1
ENSG00000004468	4	15779898	15854853	320	30	249742	1.5433	0.061377	CD38
ENSG00000137440	4	15937192	15940363	14	6	244262	0.53357	0.29682	FGFBP1
ENSG00000137441	4	15961866	15970932	50	16	249378	-0.025517	0.51018	FGFBP2
ENSG00000007062	4	15964699	16086001	580	101	247727	-0.25403	0.60026	PROM1
ENSG00000169762	4	16162128	16229033	327	34	249361	-0.89094	0.81352	TAPT1
ENSG00000169744	4	16503164	16900432	1602	194	251937	3.6123	0.00015176	LDB2
ENSG00000151552	4	17461884	17513857	332	42	250354	-1.1539	0.87573	QDPR
ENSG00000249581	4	17516788	17528727	41	12	253867	-0.21589	0.58546	CLRN2
ENSG00000002549	4	17578815	17609595	112	14	248728	0.073328	0.47077	LAP3
ENSG00000118579	4	17616254	17635728	88	14	245147	-0.27197	0.60718	MED28
ENSG00000047662	4	17630929	17783135	566	43	250256	-0.53967	0.70529	FAM184B
ENSG00000163257	4	17802278	17812381	23	8	247074	1.8057	0.03548	DCAF16
ENSG00000109805	4	17812525	17846485	91	17	250786	2.1985	0.013957	NCAPG
ENSG00000178177	4	17842822	18023499	597	32	249812	1.7664	0.038668	LCORL
ENSG00000145147	4	20254883	20622184	1490	180	246353	0.0088398	0.49647	SLIT2
ENSG00000163138	4	20697905	20754530	250	32	252286	-0.381	0.6484	PACRGL
ENSG00000185774	4	20730239	21950422	6413	296	248856	-0.43284	0.66744	KCNIP4
ENSG00000152990	4	22346694	22517677	872	81	249530	-1.9722	0.97571	GPR125
ENSG00000109819	4	23756664	23905712	663	118	248871	-0.33402	0.63082	PPARGC1A
ENSG00000109606	4	24519064	24586173	249	44	246360	0.69887	0.24232	DHX15
ENSG00000109610	4	24791534	24802464	40	14	249881	0.014548	0.4942	SOD3
ENSG00000181982	4	24807739	24981826	680	66	252770	2.8826	0.0019718	CCDC149
ENSG00000153012	4	25000469	25032501	176	33	256225	1.1271	0.12985	LGI2
ENSG00000109618	4	25121627	25162204	123	33	247179	-1.724	0.95764	SEPSECS
ENSG00000038210	4	25162263	25280714	525	49	251863	0.1061	0.45775	PI4K2B
ENSG00000168228	4	25314407	25372005	235	39	246566	-1.1569	0.87634	ZCCHC4
ENSG00000053900	4	25378835	25420120	183	19	255280	-0.87216	0.80844	ANAPC4
ENSG00000157765	4	25656923	25680370	80	35	248906	0.12585	0.44992	SLC34A2
ENSG00000091490	4	25749055	25865382	415	93	247700	0.43249	0.33269	SEL1L3
ENSG00000250317	4	25863452	25931435	275	35	250520	-0.48756	0.68707	SMIM20
ENSG00000168214	4	26165077	26436541	853	101	244732	0.57937	0.28117	RBPJ
ENSG00000163394	4	26483022	26492084	39	14	246315	1.3985	0.080984	CCKAR
ENSG00000109680	4	26578059	26756973	427	42	241071	2.652	0.0040005	TBC1D19
ENSG00000109689	4	26859300	27027003	512	50	250229	1.3168	0.093953	STIM2
ENSG00000250038	4	28363901	28404486	165	25	257094	4.5147	3.171e-06	RP11-180C1.1
ENSG00000169851	4	30722037	31148422	1712	109	253498	-1.4039	0.91983	PCDH7
ENSG00000047365	4	35949843	36246131	1169	97	249612	-0.38445	0.64968	ARAP2
ENSG00000197057	4	36283244	36347378	264	46	256186	0.12024	0.45215	DTHD1
ENSG00000174145	4	37245842	37451087	932	101	251083	-0.45329	0.67483	KIAA1239
ENSG00000154274	4	37455563	37625117	945	106	250783	0.011788	0.4953	C4orf19
ENSG00000181826	4	37592422	37687998	450	71	251743	-0.12697	0.55052	RELL1
ENSG00000169299	4	37828255	37864558	191	23	254455	-0.28113	0.61069	PGM2
ENSG00000065882	4	37892708	38140796	1029	101	254313	-0.59914	0.72546	TBC1D1
ENSG00000250254	4	37962056	37962746	2	1	262990	0.84378	0.1994	PTTG2
ENSG00000196355	4	38628029	38666430	140	30	249984	-0.79759	0.78745	AC021860.1
ENSG00000109787	4	38665817	38702663	122	36	253238	-0.071459	0.52848	KLF3
ENSG00000174123	4	38773860	38784611	95	13	256036	0.072048	0.47128	TLR10
ENSG00000174125	4	38792298	38858438	358	33	239686	-1.1197	0.86858	TLR1
ENSG00000174130	4	38825336	38858438	204	23	233415	-0.66818	0.74799	TLR6
ENSG00000197712	4	38869298	38947360	396	40	253977	1.0573	0.14519	FAM114A1
ENSG00000121895	4	38968365	39034542	323	44	255731	-0.69415	0.75621	TMEM156
ENSG00000109790	4	39046659	39128477	316	14	256080	0.0070096	0.4972	KLHL5
ENSG00000157796	4	39184024	39287430	247	23	253236	-0.46634	0.67951	WDR19
ENSG00000035928	4	39289076	39367995	188	28	251334	-0.87185	0.80835	RFC1
ENSG00000134962	4	39408473	39453156	193	50	250727	0.13417	0.44664	KLB
ENSG00000163682	4	39455744	39460568	24	8	258576	0.095528	0.46195	RPL9
ENSG00000121897	4	39460620	39479273	76	18	254828	1.5034	0.066364	LIAS
ENSG00000109814	4	39500375	39529931	144	25	256263	0.60259	0.27339	UGDH
ENSG00000163683	4	39547950	39640710	282	38	253291	1.3135	0.09451	SMIM14
ENSG00000078140	4	39699664	39784412	323	28	251880	-0.35674	0.63936	UBE2K
ENSG00000121892	4	39824483	39979576	526	38	253818	2.6227	0.0043623	PDS5A
ENSG00000078177	4	40058446	40159872	321	37	253515	1.1208	0.1312	N4BP2
ENSG00000168421	4	40192673	40248587	256	47	250601	0.56505	0.28602	RHOH
ENSG00000174343	4	40337346	40357234	128	17	256686	-0.64405	0.74023	CHRNA9
ENSG00000163694	4	40425272	40632892	881	153	249807	-0.6757	0.75038	RBM47
ENSG00000179299	4	40751914	40812002	184	32	252516	0.56138	0.28727	NSUN7
ENSG00000163697	4	40812044	41218731	1893	123	253136	0.82721	0.20406	APBB2
ENSG00000154277	4	41258430	41270472	53	13	255950	-0.20447	0.58101	UCHL1
ENSG00000064042	4	41361624	41702061	1300	114	249577	0.16452	0.43466	LIMCH1
ENSG00000109132	4	41746099	41750987	12	4	262990	1.0879	0.13831	PHOX2B
ENSG00000109133	4	41937137	41962589	96	14	256780	0.20048	0.42055	TMEM33
ENSG00000182308	4	41983713	41988476	19	8	251313	-0.80063	0.78833	DCAF4L1
ENSG00000014824	4	41992489	42092474	470	21	255117	-0.19493	0.57728	SLC30A9
ENSG00000188848	4	42112955	42154895	170	33	252634	2.0558	0.019901	BEND4
ENSG00000178343	4	42399856	42404504	20	8	259459	-1.6438	0.94989	SHISA3
ENSG00000124406	4	42410390	42659122	1011	55	252283	-0.86572	0.80668	ATP8A1
ENSG00000215203	4	42895284	43032675	617	51	252403	1.7017	0.044409	GRXCR1
ENSG00000183783	4	44175926	44450824	963	84	250550	-0.39038	0.65187	KCTD8
ENSG00000177752	4	44624086	44680573	286	24	254502	0.044192	0.48238	YIPF7
ENSG00000151806	4	44680444	44702943	62	15	253199	-0.66571	0.7472	GUF1
ENSG00000163281	4	44684217	44728612	148	22	250661	-0.49996	0.69145	GNPDA2
ENSG00000163285	4	46037786	46126098	378	33	250242	1.0411	0.14892	GABRG1
ENSG00000151834	4	46250444	46477247	735	54	250345	-0.70069	0.75825	GABRA2
ENSG00000170516	4	46736844	46911252	656	46	239189	-1.0118	0.84419	COX7B2
ENSG00000109158	4	46920917	46996424	315	32	252543	-1.3158	0.90587	GABRA4
ENSG00000163288	4	46995740	47428461	1601	129	250745	-0.010422	0.50416	GABRB1
ENSG00000169019	4	47452885	47465736	33	10	255197	-0.12036	0.5479	COMMD8
ENSG00000145246	4	47487305	47595503	495	62	252171	-0.088326	0.53519	ATP10D
ENSG00000145244	4	47596015	47840123	863	69	248752	-1.1618	0.87735	CORIN
ENSG00000170448	4	47849257	47916653	245	33	249825	0.70695	0.2398	NFXL1
ENSG00000163293	4	47916159	48042188	536	36	249325	0.53415	0.29662	NIPAL1
ENSG00000198515	4	47937994	48018689	360	30	250155	0.33759	0.36784	CNGA1
ENSG00000074966	4	48068410	48136273	227	39	247824	0.93461	0.175	TXK
ENSG00000135605	4	48137800	48271881	624	57	250830	-0.81311	0.79192	TEC
ENSG00000109171	4	48343339	48428229	313	25	253447	-0.55966	0.71215	SLAIN2
ENSG00000145248	4	48485360	48491213	15	5	255261	-0.35519	0.63878	SLC10A4
ENSG00000182223	4	48492269	48496406	16	6	258227	0.17756	0.42954	ZAR1
ENSG00000075539	4	48499378	48782339	587	47	248309	0.065118	0.47404	FRYL
ENSG00000109180	4	48807229	48863834	120	30	247100	0.11856	0.45281	OCIAD1
ENSG00000145247	4	48887036	48908954	50	19	246682	-0.8823	0.81119	OCIAD2
ENSG00000109182	4	48988264	49064098	249	40	248672	1.3905	0.082182	CWH43
ENSG00000109184	4	52709166	52783003	181	38	248613	1.6441	0.050079	DCUN1D4
ENSG00000188993	4	52859868	52883786	52	22	246891	1.3427	0.089681	LRRC66
ENSG00000163069	4	52886872	52904648	39	15	250677	1.4394	0.075014	SGCB
ENSG00000163071	4	52917497	52963458	176	36	245242	0.80196	0.21129	SPATA18
ENSG00000109189	4	53457138	53525502	163	28	243986	0.10165	0.45952	USP46
ENSG00000226887	4	53588785	53617807	70	12	249950	0.1318	0.44757	ERVMER34-1
ENSG00000128045	4	53728457	53733000	16	5	256057	0.1442	0.44267	RASL11B
ENSG00000184178	4	53739149	54232242	1614	114	249800	0.28222	0.38889	SCFD2
ENSG00000145216	4	54243810	55161439	3522	227	250254	0.17422	0.43085	FIP1L1
ENSG00000072201	4	54325468	54567572	1008	81	254236	-0.22846	0.59036	LNX1
ENSG00000109220	4	54875956	54930857	135	32	242039	-0.57468	0.71725	CHIC2
ENSG00000180613	4	54965690	54968672	11	3	253360	0.97828	0.16397	GSX2
ENSG00000134853	4	55095264	55164414	210	28	248556	0.61653	0.26877	PDGFRA
ENSG00000157404	4	55524085	55606881	284	48	249201	2.5564	0.0052873	KIT
ENSG00000128052	4	55944644	55991756	186	55	247986	2.6471	0.0040594	KDR
ENSG00000128039	4	56212276	56239263	114	28	250592	0.26944	0.3938	SRD5A3
ENSG00000134851	4	56262124	56319564	209	29	252864	-0.048918	0.51951	TMEM165
ENSG00000134852	4	56294070	56413305	549	22	251021	-0.16609	0.56596	CLOCK
ENSG00000163440	4	56422692	56458379	154	20	252485	0.53243	0.29721	PDCL2
ENSG00000109255	4	56461396	56502865	175	26	252662	2.3636	0.0090481	NMU
ENSG00000090989	4	56719782	56771200	167	36	246462	0.34494	0.36507	EXOC1
ENSG00000174799	4	56815037	56899529	261	38	250262	1.011	0.156	CEP135
ENSG00000109265	4	57036361	57194791	730	110	251246	-0.70975	0.76107	KIAA1211
ENSG00000157426	4	57204456	57253666	199	34	250335	0.83992	0.20048	AASDH
ENSG00000128059	4	57259528	57301781	142	26	252337	0.19248	0.42368	PPAT
ENSG00000268171	4	57276682	57277131	1	1	262990	-2.2904	0.989	AC068620.1
ENSG00000128050	4	57301907	57327534	79	16	255380	-0.63272	0.73654	PAICS
ENSG00000174780	4	57333081	57369839	138	20	254297	-0.53217	0.7027	SRP72
ENSG00000196503	4	57371509	57390614	66	20	252508	-0.17249	0.56847	ARL9
ENSG00000249693	4	57396775	57469673	331	52	253753	0.86009	0.19487	THEGL
ENSG00000171476	4	57514155	57548065	145	29	257417	1.0507	0.14671	HOPX
ENSG00000128040	4	57676026	57687908	53	15	257471	-1.4406	0.92515	SPINK2
ENSG00000084093	4	57774075	57802010	120	32	249072	0.81948	0.20626	REST
ENSG00000084092	4	57829536	57844989	62	20	252734	0.29881	0.38254	NOA1
ENSG00000047315	4	57843888	57897334	213	34	255566	1.2793	0.10039	POLR2B
ENSG00000163453	4	57896939	57976551	506	51	255795	0.64699	0.25882	IGFBP7
ENSG00000150471	4	62066976	62944053	2942	202	247984	1.3118	0.094786	LPHN3
ENSG00000205678	4	65140975	65275186	620	31	255234	-1.2841	0.90044	TECRL
ENSG00000145242	4	66185281	66536213	1700	103	252148	2.0001	0.022745	EPHA5
ENSG00000145241	4	68337521	68411324	288	22	255224	0.39188	0.34757	CENPC
ENSG00000035720	4	68424446	68473055	231	38	255998	0.37646	0.35329	STAP1
ENSG00000033178	4	68478370	68566897	330	21	256988	-0.33879	0.63261	UBA6
ENSG00000109163	4	68605046	68620078	60	12	253829	-0.12828	0.55104	GNRHR
ENSG00000153802	4	68686594	68749750	223	42	249359	-0.75552	0.77503	TMPRSS11D
ENSG00000187054	4	68775103	68829858	221	40	252876	0.34175	0.36627	TMPRSS11A
ENSG00000198092	4	68918916	68995598	352	27	235842	-0.33593	0.63154	TMPRSS11F
ENSG00000226894	4	69054242	69083798	80	10	250881	1.0401	0.14915	TMPRSS11BNL
ENSG00000185873	4	69092371	69111438	45	11	252926	0.55454	0.28961	TMPRSS11B
ENSG00000083896	4	69176105	69215807	105	32	248187	-1.267	0.89741	YTHDC1
ENSG00000087128	4	69313167	69363322	278	29	253463	0.36308	0.35827	TMPRSS11E
ENSG00000197888	4	69402902	69434245	19	11	234756	0.79728	0.21264	UGT2B17
ENSG00000196620	4	69512348	69536346	120	43	252029	0.35724	0.36046	UGT2B15
ENSG00000109181	4	69681711	69696914	110	20	245371	1.2822	0.099882	UGT2B10
ENSG00000135220	4	69794181	69817509	119	17	251338	0.42876	0.33405	UGT2A3
ENSG00000171234	4	69917081	69978705	416	18	257199	2.361	0.0091132	UGT2B7
ENSG00000213759	4	70065669	70080449	83	22	249408	0.5468	0.29226	UGT2B11
ENSG00000135226	4	70146217	70160768	25	17	222980	1.0865	0.13863	UGT2B28
ENSG00000156096	4	70345883	70391732	234	24	252394	-0.74297	0.77125	UGT2B4
ENSG00000271271	4	70454135	70505360	261	23	256956	-1.0646	0.85647	UGT2A2
ENSG00000173610	4	70454135	70518965	337	28	256923	-1.0676	0.85714	UGT2A1
ENSG00000270386	4	70454912	70518967	335	29	256887	-1.1433	0.87353	UGT2A1
ENSG00000173597	4	70586880	70653679	294	41	251472	-1.0126	0.84437	SULT1B1
ENSG00000109193	4	70676498	70725870	206	41	250780	-1.6591	0.95145	SULT1E1
ENSG00000126545	4	70796799	70812289	53	15	252335	0.77661	0.2187	CSN1S1
ENSG00000135222	4	70820974	70826725	17	6	249939	-0.14209	0.55649	CSN2
ENSG00000126549	4	70861647	70868287	20	12	250131	0.49027	0.31197	STATH
ENSG00000205649	4	70894130	70902255	30	8	254250	0.17988	0.42862	HTN3
ENSG00000126550	4	70916119	70924562	41	14	253875	0.21203	0.41604	HTN1
ENSG00000187533	4	70999333	71042516	222	39	248096	-0.98877	0.83861	C4orf40
ENSG00000109205	4	71062213	71070293	36	10	250803	0.43329	0.3324	ODAM
ENSG00000181617	4	71091788	71100969	22	8	253132	1.0936	0.13706	FDCSP
ENSG00000171209	4	71108305	71117145	74	6	258357	0.60789	0.27163	CSN3
ENSG00000145309	4	71200683	71202833	8	4	244084	-0.75192	0.77395	CABS1
ENSG00000109208	4	71226478	71232875	46	12	258384	-1.6955	0.95501	SMR3A
ENSG00000171201	4	71235810	71255961	117	17	254223	-1.0833	0.86066	SMR3B
ENSG00000171199	4	71263599	71275911	60	17	253912	-0.057862	0.52307	PROL1
ENSG00000171195	4	71296209	71348714	276	31	251642	-0.22534	0.58914	MUC7
ENSG00000187689	4	71384257	71398459	112	16	242902	0.72607	0.2339	AMTN
ENSG00000178522	4	71457973	71473005	73	24	255903	-0.42408	0.66425	AMBN
ENSG00000132464	4	71494461	71552533	204	33	228197	-0.82494	0.7953	ENAM
ENSG00000132465	4	71521258	71547534	88	10	215741	-1.2203	0.88883	IGJ
ENSG00000132467	4	71554196	71556267	5	3	262990	-3.0092	0.99869	UTP3
ENSG00000018189	4	71569921	71673032	423	25	253628	-0.39983	0.65536	RUFY3
ENSG00000132463	4	71681499	71705662	100	15	251652	-0.60533	0.72752	GRSF1
ENSG00000173542	4	71768043	71888166	349	41	238930	-1.1133	0.86722	MOB1B
ENSG00000156136	4	71858255	71896631	108	27	246691	-0.65648	0.74424	DCK
ENSG00000080493	4	72053003	72437804	1193	94	244550	-0.19684	0.57802	SLC4A4
ENSG00000145321	4	72607410	72669758	233	48	246986	-0.5216	0.69903	GC
ENSG00000056291	4	72897521	73013784	606	24	245221	-0.69159	0.7554	NPFFR2
ENSG00000156140	4	73146686	73434516	797	67	246215	-0.67178	0.74914	ADAMTS3
ENSG00000163626	4	73921797	73935472	22	11	244398	0.65533	0.25613	COX18
ENSG00000132466	4	73939093	74124515	310	74	245654	-0.15222	0.56049	ANKRD17
ENSG00000163631	4	74262831	74287129	61	12	250178	-0.78761	0.78454	ALB
ENSG00000081051	4	74296855	74321891	77	18	252301	-1.2981	0.90287	AFP
ENSG00000079557	4	74347400	74369691	77	18	253218	0.29321	0.38468	AFM
ENSG00000169435	4	74437267	74486348	179	21	253381	-0.5981	0.72511	RASSF6
ENSG00000169429	4	74606223	74609433	7	2	242098	-0.28219	0.6111	IL8
ENSG00000124875	4	74702214	74714781	43	18	250665	-0.97518	0.83527	CXCL6
ENSG00000109272	4	74718906	74719872	7	3	235916	1.3004	0.096737	PF4V1
ENSG00000163739	4	74735110	74736959	9	5	255143	0.14886	0.44083	CXCL1
ENSG00000163737	4	74846794	74847841	3	2	251220	0.23937	0.40541	PF4
ENSG00000163736	4	74852755	74853914	5	3	241803	-0.32494	0.62739	PPBP
ENSG00000163735	4	74861359	74864496	8	5	258576	0.41959	0.33739	CXCL5
ENSG00000163734	4	74902306	74904524	6	3	250386	1.1424	0.12665	CXCL3
ENSG00000081041	4	74962752	74965010	4	2	262990	0.90951	0.18154	CXCL2
ENSG00000163738	4	74979891	75168816	510	56	248290	1.2792	0.10041	MTHFD2L
ENSG00000269559	4	75023327	75024085	1	1	262990	-1.1217	0.869	AC093677.1
ENSG00000182585	4	75174190	75181024	18	6	236098	1.9125	0.027906	EPGN
ENSG00000124882	4	75230860	75254468	108	17	257023	-1.5302	0.93702	EREG
ENSG00000109321	4	75310851	75320726	1	1	262990	-2.3656	0.991	AREG
ENSG00000205595	4	75480629	75490486	3	1	222676	-1.2778	0.89934	AREGB
ENSG00000174808	4	75669969	75719896	270	26	252272	0.59522	0.27585	BTC
ENSG00000169116	4	75858305	75975325	321	45	248180	0.25741	0.39843	PARM1
ENSG00000163743	4	76404247	76439974	124	23	252679	-0.17517	0.56953	RCHY1
ENSG00000174796	4	76439156	76475683	118	30	250574	-0.55377	0.71013	THAP6
ENSG00000174792	4	76481258	76491095	44	13	252791	-0.33897	0.63269	C4orf26
ENSG00000138769	4	76503215	76555900	150	23	252039	-1.2516	0.89463	CDKL2
ENSG00000138757	4	76567966	76649709	265	27	251287	-1.0807	0.86009	G3BP2
ENSG00000138768	4	76649777	76735382	272	22	249414	-1.6504	0.95057	USO1
ENSG00000156194	4	76781020	76823724	201	32	235693	-0.49723	0.69049	PPEF2
ENSG00000138744	4	76831809	76862204	165	21	256447	-1.0159	0.84516	NAAA
ENSG00000198301	4	76862103	76912115	159	32	248494	-0.28301	0.61141	SDAD1
ENSG00000268788	4	76871883	76878526	22	11	246900	-0.11389	0.54534	AC110615.1
ENSG00000138755	4	76922428	76928641	15	7	250219	-0.32929	0.62903	CXCL9
ENSG00000156219	4	76932337	77033955	635	30	253881	-1.017	0.84543	ART3
ENSG00000169245	4	76942273	76944650	11	3	242365	-1.8678	0.96911	CXCL10
ENSG00000169248	4	76954835	76962568	59	6	250855	-1.2558	0.89541	CXCL11
ENSG00000138750	4	77035812	77069668	238	12	259092	-0.3059	0.62016	NUP54
ENSG00000138760	4	77079890	77135046	232	28	254087	-0.048266	0.51925	SCARB2
ENSG00000189157	4	77135193	77204933	424	37	252608	0.057857	0.47693	FAM47E
ENSG00000272414	4	77172874	77232282	316	26	249183	0.25796	0.39822	FAM47E-STBD1
ENSG00000118804	4	77172886	77232752	318	28	249270	0.23042	0.40888	FAM47E-STBD1
ENSG00000163749	4	77234154	77343021	300	35	246544	-0.084316	0.5336	CCDC158
ENSG00000138771	4	77356253	77704406	1269	83	253682	-0.61522	0.7308	SHROOM3
ENSG00000186212	4	77816082	77819002	8	3	262990	-0.59204	0.72309	SOWAHB
ENSG00000138758	4	77870856	77961537	344	32	248628	-1.895	0.97096	SEPT11
ENSG00000118816	4	77968311	77997158	88	28	244081	-1.5688	0.94165	CCNI
ENSG00000138764	4	78078304	78354542	1838	54	253237	0.38901	0.34863	CCNG2
ENSG00000156234	4	78432907	78532988	368	43	229759	-0.68143	0.7522	CXCL13
ENSG00000138767	4	78634541	78740769	276	30	249245	3.56	0.0001854	CNOT6L
ENSG00000169288	4	78783674	78873944	291	26	253678	2.5547	0.005314	MRPL1
ENSG00000138759	4	78978724	79465423	2185	82	249973	0.58989	0.27763	FRAS1
ENSG00000138772	4	79472673	79531597	210	36	245870	-1.0725	0.85825	ANXA3
ENSG00000138756	4	79697496	79837526	443	33	241752	0.55994	0.28776	BMP2K
ENSG00000163291	4	79808281	79860592	211	18	248089	0.44653	0.32761	PAQR3
ENSG00000156269	4	80146848	80247204	288	39	249868	-1.3106	0.905	NAA11
ENSG00000196475	4	80327508	80329372	2	1	240041	1.6567	0.048785	GK2
ENSG00000163297	4	80822303	81046608	763	56	249282	-1.3065	0.90431	ANTXR2
ENSG00000152784	4	81105033	81125483	81	18	254736	0.49137	0.31158	PRDM8
ENSG00000138675	4	81187753	81257834	320	53	250566	-0.038453	0.51534	FGF5
ENSG00000197826	4	81256874	81884910	2741	64	244980	-1.0568	0.8547	C4orf22
ENSG00000152785	4	81952119	81978685	107	25	240852	-0.36035	0.64071	BMP3
ENSG00000138669	4	82009837	82136218	445	46	247562	-0.42455	0.66442	PRKG2
ENSG00000138670	4	82347547	82965397	2883	146	249192	-0.61252	0.7299	RASGEF1B
ENSG00000138668	4	83273651	83295656	66	12	254919	-0.2237	0.58851	HNRNPD
ENSG00000152795	4	83343717	83351294	39	13	256381	0.6114	0.27047	HNRNPDL
ENSG00000145293	4	83351715	83382244	100	32	253898	-0.25032	0.59883	ENOPH1
ENSG00000249242	4	83404323	83483510	268	55	250057	-1.2096	0.88678	TMEM150C
ENSG00000145284	4	83550692	83720010	977	85	255633	-0.96577	0.83292	SCD5
ENSG00000138674	4	83739814	83822319	289	23	250314	-0.17698	0.57024	SEC31A
ENSG00000168152	4	83821837	83841122	56	12	247941	-0.58559	0.72092	THAP9
ENSG00000189308	4	83831126	83934079	318	24	250281	-0.57294	0.71666	LIN54
ENSG00000138663	4	83955600	83996971	109	31	245374	-1.2201	0.88879	COPS4
ENSG00000145287	4	84011201	84058228	150	43	252240	-0.6338	0.73689	PLAC8
ENSG00000173085	4	84182689	84206067	74	16	252925	0.71939	0.23595	COQ2
ENSG00000173083	4	84213614	84256306	158	21	249796	2.3572	0.0092074	HPSE
ENSG00000163312	4	84328496	84377009	188	30	231950	1.4817	0.069215	HELQ
ENSG00000163319	4	84377085	84390888	54	13	242264	2.1895	0.014279	MRPS18C
ENSG00000163322	4	84382092	84444501	280	22	243207	2.4072	0.0080386	FAM175A
ENSG00000138678	4	84457067	84527028	270	29	243983	0.6663	0.25261	AGPAT9
ENSG00000163623	4	85413140	85419603	15	8	247257	0.11049	0.45601	NKX6-1
ENSG00000163624	4	85504132	85572491	179	36	246354	0.10642	0.45762	CDS1
ENSG00000163625	4	85590704	85887544	600	66	244262	-0.48008	0.68442	WDFY3
ENSG00000138639	4	86396267	86923823	2192	120	251521	-1.1906	0.8831	ARHGAP24
ENSG00000109339	4	86936276	87515284	2068	90	254241	1.276	0.10098	MAPK10
ENSG00000163629	4	87515468	87736324	740	28	253588	2.8851	0.0019563	PTPN13
ENSG00000145283	4	87744621	87770416	57	22	244127	0.94156	0.17321	SLC10A6
ENSG00000163633	4	87797358	87857354	188	31	249360	0.67826	0.2488	C4orf36
ENSG00000172493	4	87856154	88062206	672	49	250892	1.9676	0.02456	AFF1
ENSG00000145332	4	88081255	88161466	240	45	251791	1.3393	0.090244	KLHL8
ENSG00000170509	4	88224941	88244058	71	21	256811	-0.62465	0.7339	HSD17B13
ENSG00000198189	4	88257762	88312538	214	28	254663	-0.48611	0.68655	HSD17B11
ENSG00000170502	4	88343734	88380606	142	31	246412	-2.0303	0.97884	NUDT9
ENSG00000152583	4	88394487	88452213	254	25	252617	-0.23871	0.59434	SPARCL1
ENSG00000152591	4	88529681	88538062	27	10	244670	-2.2147	0.98661	DSPP
ENSG00000152592	4	88571459	88585513	49	15	250721	-1.0527	0.85377	DMP1
ENSG00000029559	4	88720733	88733074	53	17	249754	-0.41097	0.65945	IBSP
ENSG00000152595	4	88742563	88767969	123	25	248682	0.59222	0.27685	MEPE
ENSG00000118785	4	88896819	88904562	28	11	252260	-0.48578	0.68644	SPP1
ENSG00000118762	4	88928820	88998929	217	48	251624	0.23704	0.40631	PKD2
ENSG00000118777	4	89011416	89152474	599	67	251653	-0.72455	0.76564	ABCG2
ENSG00000163644	4	89178772	89205921	71	20	241119	-0.70182	0.75861	PPM1K
ENSG00000138642	4	89299891	89364263	151	65	247301	-1.4038	0.91981	HERC6
ENSG00000138646	4	89378268	89427314	84	43	241786	0.081718	0.46744	HERC5
ENSG00000145337	4	89442136	89444964	10	6	229709	-0.38372	0.64941	PYURF
ENSG00000138641	4	89442199	89629693	675	54	248359	-0.16017	0.56363	HERC3
