GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000189181	1	248844628	248845629	9	3	315894	-0.81527	0.79254	OR14I1
ENSG00000266949	1	248902716	248903150	1	1	315894	0.68872	0.2455	LYPD8
ENSG00000175137	1	249104648	249120832	38	10	315894	-0.96468	0.83265	SH3BP5L
ENSG00000171161	1	249132409	249143716	25	11	315894	1.2285	0.10964	ZNF672
ENSG00000171163	1	249144205	249153343	18	6	315894	1.6663	0.04783	ZNF692
ENSG00000185220	1	249200395	249214145	50	13	315894	-0.53544	0.70383	PGBD2
ENSG00000184731	2	38814	46870	18	8	315894	-0.0839	0.53343	FAM110C
ENSG00000035115	2	217730	266398	139	23	315894	1.9811	0.023791	SH3YL1
ENSG00000143727	2	264140	278283	49	15	315894	1.7441	0.040569	ACP1
ENSG00000189292	2	279558	288851	27	10	315894	1.5888	0.056054	FAM150B
ENSG00000151353	2	667335	677439	41	13	315894	1.6921	0.045311	TMEM18
ENSG00000172554	2	946554	1371385	2316	92	315894	2.5269	0.0057532	SNTG2
ENSG00000115705	2	1377995	1547483	867	68	315894	0.74621	0.22777	TPO
ENSG00000130508	2	1635659	1748624	517	78	315894	2.4751	0.0066604	PXDN
ENSG00000186487	2	1792885	2335032	2257	159	315894	5.9764	1.1404e-09	MYT1L
ENSG00000032389	2	3192696	3381653	907	47	315894	0.086421	0.46557	TSSC1
ENSG00000171853	2	3383446	3488865	498	55	315894	0.77798	0.21829	TRAPPC12
ENSG00000182551	2	3501132	3523507	112	15	315894	-0.43655	0.66878	ADI1
ENSG00000255767	2	3579574	3595547	77	21	315894	-0.69764	0.7573	RP13-512J5.1
ENSG00000171865	2	3592383	3606206	67	20	315894	-0.41995	0.66274	RNASEH1
ENSG00000171863	2	3622795	3628509	32	9	315894	-1.4005	0.91933	RPS7
ENSG00000118004	2	3642426	3692048	309	35	315894	0.94133	0.17327	COLEC11
ENSG00000151360	2	3705785	3750261	224	36	315894	1.6133	0.053341	ALLC
ENSG00000214866	2	3751453	3836122	426	75	315894	-0.085894	0.53422	DCDC2C
ENSG00000176887	2	5832799	5841516	19	11	315894	0.15009	0.44035	SOX11
ENSG00000272268	2	6111712	6114374	14	7	315894	-0.051777	0.52065	DKFZP761K2322
ENSG00000134326	2	6980701	7006766	60	33	315894	2.1817	0.014565	CMPK2
ENSG00000134321	2	7005937	7038370	91	29	315894	1.1353	0.12812	RSAD2
ENSG00000151692	2	7057523	7208417	716	75	315894	4.458	4.1366e-06	RNF144A
ENSG00000115738	2	8818975	8824583	14	8	315894	0.090818	0.46382	ID2
ENSG00000134313	2	8865408	8977760	347	42	315894	-0.14279	0.55677	KIDINS220
ENSG00000143797	2	8992820	9143942	436	43	315894	-0.080502	0.53208	MBOAT2
ENSG00000151693	2	9346894	9545812	690	62	315894	0.98458	0.16242	ASAP2
ENSG00000119185	2	9543604	9563676	76	17	315894	0.64818	0.25843	ITGB1BP1
ENSG00000119203	2	9563697	9613230	122	18	315894	-0.0029924	0.50119	CPSF3
ENSG00000134330	2	9613787	9636672	90	16	315894	-0.91113	0.81889	IAH1
ENSG00000151694	2	9628615	9695921	190	27	315894	-0.90733	0.81788	ADAM17
ENSG00000134308	2	9724101	9771143	159	32	315894	0.37183	0.35501	YWHAQ
ENSG00000115750	2	9983483	10074545	502	28	315894	2.5349	0.005624	TAF1B
ENSG00000134317	2	10085341	10142411	335	35	315894	3.5247	0.00021199	GRHL1
ENSG00000172059	2	10182976	10194963	51	19	315894	0.88678	0.1876	KLF11
ENSG00000205795	2	10196907	10221071	120	29	315894	1.6922	0.045307	CYS1
ENSG00000233502	2	10223908	10226228	10	5	315894	2.0295	0.021206	AC104794.4
ENSG00000171848	2	10262455	10271545	23	9	315894	0.37153	0.35512	RRM2
ENSG00000163009	2	10281509	10351851	365	51	315894	-0.9593	0.8313	C2orf48
ENSG00000115756	2	10443015	10567743	667	98	315894	-0.052404	0.5209	HPCAL1
ENSG00000115758	2	10580094	10588630	35	14	315894	1.35	0.0885	ODC1
ENSG00000115761	2	10710892	10830101	626	36	315894	-1.5827	0.94326	NOL10
ENSG00000143882	2	10861775	10925236	293	48	315894	-0.2434	0.59615	ATP6V1C2
ENSG00000143870	2	10923517	10978103	396	24	315894	0.46109	0.32237	PDIA6
ENSG00000232056	2	10987703	10995081	63	18	315894	0.13432	0.44657	AC092687.4
ENSG00000162975	2	11052063	11054350	6	4	315894	0.068195	0.47282	KCNF1
ENSG00000150873	2	11273179	11286916	63	9	315894	0.47074	0.31891	C2orf50
ENSG00000162976	2	11295324	11319000	113	27	315894	-1.6016	0.94538	PQLC3
ENSG00000134318	2	11319887	11488456	598	31	315894	-0.89886	0.81564	ROCK2
ENSG00000169016	2	11584501	11606297	102	15	315894	0.73075	0.23246	E2F6
ENSG00000269074	2	11603927	11606274	13	5	315894	0.64857	0.25831	AC099344.1
ENSG00000196208	2	11674242	11782914	475	77	315894	-0.55044	0.70899	GREB1
ENSG00000169006	2	11798304	11810290	45	15	315894	-1.0631	0.85613	NTSR2
ENSG00000134324	2	11817721	11967535	680	86	315894	0.70588	0.24013	LPIN1
ENSG00000071575	2	12857015	12882860	88	22	315894	-0.0051195	0.50204	TRIB2
ENSG00000162981	2	14772810	14790933	37	11	315894	0.21769	0.41383	FAM84A
ENSG00000265629	2	14775215	14790933	33	9	315894	0.26776	0.39444	AC011897.1
ENSG00000151779	2	15307032	15701454	1382	57	315894	-1.3098	0.90487	NBAS
ENSG00000079785	2	15731302	15771235	154	21	315894	-0.21293	0.58431	DDX1
ENSG00000231031	2	15830906	15884463	284	43	315894	-0.36498	0.64244	AC008271.1
ENSG00000134323	2	16080686	16087129	14	8	315894	-0.50785	0.69422	MYCN
ENSG00000197872	2	16730727	16847599	455	95	315894	1.1522	0.12461	FAM49A
ENSG00000214842	2	17691851	17699706	36	5	315894	0.047403	0.4811	RAD51AP2
ENSG00000163032	2	17720393	17838285	548	37	315894	1.8568	0.031667	VSNL1
ENSG00000163029	2	17845079	17981509	530	33	315894	0.4087	0.34138	SMC6
ENSG00000178295	2	17935125	17966632	142	27	315894	0.47673	0.31678	GEN1
ENSG00000151379	2	17997763	17998368	3	1	315894	1.7219	0.042544	MSGN1
ENSG00000170745	2	18059114	18542882	2436	185	315894	1.9571	0.02517	KCNS3
ENSG00000240857	2	18735989	18741946	21	13	315894	-0.53998	0.70539	RDH14
ENSG00000250741	2	18736811	18770830	107	25	315894	-1.1044	0.86528	NT5C1B-RDH14
ENSG00000185013	2	18737050	18770838	107	25	315894	-1.1044	0.86528	NT5C1B
ENSG00000143867	2	19551246	19558414	27	15	315894	1.0728	0.14169	OSR1
ENSG00000183891	2	20096404	20101747	18	9	315894	-1.0205	0.84625	TTC32
ENSG00000118965	2	20110021	20189892	241	36	315894	-0.34509	0.63499	WDR35
ENSG00000132031	2	20191872	20212455	58	18	315894	-0.68258	0.75256	MATN3
ENSG00000068697	2	20232411	20251789	63	15	315894	-0.3374	0.63209	LAPTM4A
ENSG00000115884	2	20400558	20425194	103	23	315894	2.316	0.01028	SDC1
ENSG00000055917	2	20448452	20551995	320	32	315894	2.2358	0.012682	PUM2
ENSG00000143878	2	20646835	20649200	10	7	315894	0.12193	0.45148	RHOB
ENSG00000118960	2	20760208	20850849	565	56	315894	0.003282	0.49869	HS1BP3
ENSG00000143869	2	20866424	20873418	21	6	315894	-0.31112	0.62214	GDF7
ENSG00000118961	2	20883788	21022882	422	58	315894	-0.10552	0.54202	C2orf43
ENSG00000084674	2	21224301	21266945	137	55	315894	2.7629	0.0028644	APOB
ENSG00000218819	2	21346789	21366144	50	21	315894	0.39952	0.34476	TDRD15
ENSG00000119771	2	23608088	23931481	1516	165	315894	6.3716	9.3551e-11	KLHL29
ENSG00000224361	2	23729913	23747214	76	23	315894	1.7731	0.038104	AC011239.1
ENSG00000119778	2	23971534	24149984	631	32	315894	3.3534	0.00039919	ATAD2B
ENSG00000173960	2	24150155	24227779	323	31	315894	3.3275	0.00043814	UBXN2A
ENSG00000205639	2	24232951	24286191	185	43	315894	3.6317	0.00014077	MFSD2B
ENSG00000163026	2	24252210	24272445	70	20	315894	2.9313	0.0016878	C2orf44
ENSG00000119782	2	24272571	24286551	43	15	315894	3.5075	0.00022616	FKBP1B
ENSG00000115128	2	24290454	24299313	48	10	315894	2.7006	0.0034608	SF3B14
ENSG00000219626	2	24299396	24392509	369	33	315894	2.3878	0.008474	FAM228B
ENSG00000115129	2	24300303	24308731	25	9	315894	2.6057	0.0045839	TP53I3
ENSG00000176732	2	24338241	24346347	27	6	315894	1.9553	0.025275	PFN4
ENSG00000266118	2	24347236	24413305	277	34	315894	2.085	0.018535	RP11-507M3.1
ENSG00000186453	2	24397938	24423718	98	20	315894	1.5197	0.064288	FAM228A
ENSG00000198399	2	24425733	24583583	456	35	315894	2.8153	0.0024362	ITSN2
ENSG00000084676	2	24714783	24993571	851	45	315894	1.9051	0.028381	NCOA1
ENSG00000184924	2	25012603	25016251	11	4	315894	1.9078	0.028207	PTRHD1
ENSG00000138092	2	25016005	25045245	104	26	315894	2.3809	0.0086349	CENPO
ENSG00000138031	2	25042038	25142708	504	38	315894	1.8955	0.029013	ADCY3
ENSG00000115137	2	25166505	25194963	91	27	315894	-0.38656	0.65046	DNAJC27
ENSG00000084710	2	25264999	25378243	342	43	315894	0.62213	0.26693	EFR3B
ENSG00000115138	2	25383722	25391772	27	15	315894	0.47771	0.31643	POMC
ENSG00000119772	2	25455845	25565459	293	63	315894	-0.27566	0.6086	DNMT3A
ENSG00000138101	2	25600067	25896503	742	104	315894	1.1114	0.13319	DTNB
ENSG00000143970	2	25956622	26101385	467	34	315894	2.457	0.0070056	ASXL2
ENSG00000084731	2	26149471	26205618	214	43	315894	-0.47028	0.68092	KIF3C
ENSG00000268412	2	26251074	26251481	2	1	315894	-0.91749	0.82056	AC013449.1
ENSG00000084733	2	26256976	26360323	360	27	315894	-0.53938	0.70519	RAB10
ENSG00000157833	2	26395960	26412532	55	15	315894	0.037133	0.48519	GAREML
ENSG00000084754	2	26413504	26467594	144	11	315894	1.1687	0.12127	HADHA
ENSG00000138029	2	26466038	26513336	132	24	315894	1.0169	0.15461	HADHB
ENSG00000173567	2	26531041	26569685	150	39	315894	0.47905	0.31595	GPR113
ENSG00000138018	2	26531415	26618759	328	40	315894	0.63866	0.26152	EPT1
ENSG00000157856	2	26624784	26679579	201	44	315894	2.0212	0.021627	DRC1
ENSG00000115155	2	26680071	26781566	472	73	315894	1.2345	0.1085	OTOF
ENSG00000173557	2	26785450	26802400	64	18	315894	0.90162	0.18363	C2orf70
ENSG00000157884	2	26804070	26864236	248	52	315894	-0.86386	0.80617	CIB4
ENSG00000171303	2	26915619	26956288	126	29	315894	2.9772	0.0014546	KCNK3
ENSG00000213699	2	26987152	27004099	39	9	315894	2.2269	0.012977	SLC35F6
ENSG00000115163	2	26987157	27023935	98	15	315894	1.2897	0.098578	CENPA
ENSG00000157851	2	27070615	27173219	272	33	315894	0.86799	0.1927	DPYSL5
ENSG00000084764	2	27193480	27250064	124	24	315894	0.24147	0.4046	MAPRE3
ENSG00000119777	2	27255778	27264563	18	11	315894	-0.4665	0.67957	TMEM214
ENSG00000084693	2	27265232	27293490	73	25	315894	-0.2457	0.59704	AGBL5
ENSG00000228474	2	27293340	27294641	2	1	315894	-2.0762	0.98106	OST4
ENSG00000138080	2	27301435	27309271	16	10	315894	-0.29451	0.61582	EMILIN1
ENSG00000138030	2	27309615	27323640	32	10	315894	-0.90433	0.81709	KHK
ENSG00000138028	2	27321757	27341995	56	20	315894	-1.0691	0.8575	CGREF1
ENSG00000143994	2	27346682	27353680	15	6	315894	-1.4716	0.92944	ABHD1
ENSG00000138073	2	27353624	27357543	13	7	315894	0.80649	0.20998	PREB
ENSG00000186143	2	27359723	27362278	9	5	315894	-2.4419	0.99269	C2orf53
ENSG00000163792	2	27371872	27376378	7	3	315894	0.15638	0.43787	TCF23
ENSG00000138074	2	27422455	27435826	45	13	315894	1.2501	0.10563	SLC5A6
ENSG00000138085	2	27434895	27440046	21	8	315894	0.78653	0.21578	ATRAID
ENSG00000084774	2	27440258	27466811	102	21	315894	0.77034	0.22055	CAD
ENSG00000115194	2	27476552	27498685	59	17	315894	1.1021	0.13521	SLC30A3
ENSG00000163793	2	27498289	27504367	15	8	315894	1.7729	0.038124	DNAJC5G
ENSG00000138100	2	27505260	27530307	53	16	315894	2.9603	0.0015369	TRIM54
ENSG00000163794	2	27530268	27531313	2	1	315894	0.021923	0.49125	UCN
ENSG00000115204	2	27532360	27548547	32	16	315894	1.6875	0.045751	MPV17
ENSG00000115207	2	27548716	27579868	46	20	315894	2.3578	0.0091925	GTF3C2
ENSG00000115211	2	27587219	27593353	17	11	315894	3.0744	0.0010547	EIF2B4
ENSG00000115234	2	27593389	27599995	19	10	315894	3.491	0.00024064	SNX17
ENSG00000163795	2	27600098	27603657	7	5	315894	0.26357	0.39606	ZNF513
ENSG00000115241	2	27604061	27632554	79	22	315894	2.3635	0.0090506	PPM1G
ENSG00000115216	2	27650657	27665126	31	9	315894	2.5893	0.0048092	NRBP1
ENSG00000157992	2	27665233	27669348	10	6	315894	1.4017	0.0805	KRTCAP3
ENSG00000138002	2	27667238	27712656	118	25	315894	2.7679	0.0028206	IFT172
ENSG00000115226	2	27714750	27718112	10	4	315894	2.0369	0.020829	FNDC4
ENSG00000084734	2	27719709	27746554	80	19	315894	3.2997	0.00048394	GCKR
ENSG00000233438	2	27760253	27790011	70	15	315894	1.77	0.03836	AC109829.1
ENSG00000221843	2	27799389	27805588	14	6	315894	1.3723	0.084989	C2orf16
ENSG00000243943	2	27805897	27858041	148	22	315894	1.4841	0.068895	ZNF512
ENSG00000176714	2	27848506	27851879	7	3	315894	0.61836	0.26817	CCDC121
ENSG00000198522	2	27851114	27874375	83	16	315894	3.0164	0.0012789	GPN1
ENSG00000119760	2	27873679	27886676	28	9	315894	3.1827	0.00072963	SUPT7L
ENSG00000163798	2	27886338	27917840	83	17	315894	3.5734	0.00017618	SLC4A1AP
ENSG00000205334	2	27928653	27938599	25	12	315894	0.86962	0.19225	AC074091.13
ENSG00000243147	2	27994584	28210954	597	38	315894	1.0305	0.15139	MRPL33
ENSG00000268656	2	27998851	28009186	20	11	315894	2.2067	0.013669	AC110084.1
ENSG00000171174	2	28004231	28113965	307	27	315894	0.82211	0.20551	RBKS
ENSG00000158019	2	28112808	28561768	1479	86	315894	0.95359	0.17014	BRE
ENSG00000075426	2	28615315	28640179	58	15	315894	2.8973	0.0018819	FOSL2
ENSG00000163803	2	28680012	28866654	909	116	315894	-0.32941	0.62908	PLB1
ENSG00000213639	2	28974506	29025806	185	34	315894	-0.86551	0.80662	PPP1CB
ENSG00000163806	2	29005383	29073477	224	30	315894	-0.58445	0.72054	SPDYA
ENSG00000171103	2	29072687	29093167	79	15	315894	-0.66555	0.74715	TRMT61B
ENSG00000163811	2	29117509	29171088	247	28	315894	-0.76076	0.7766	WDR43
ENSG00000189350	2	29179477	29284239	522	47	315894	0.10195	0.4594	FAM179A
ENSG00000179270	2	29283842	29297127	92	18	315894	-0.89141	0.81364	C2orf71
ENSG00000115295	2	29320571	29412509	344	43	315894	-0.13351	0.55311	CLIP4
ENSG00000171094	2	29415640	30144432	3609	212	315894	3.3429	0.00041449	ALK
ENSG00000119801	2	30369807	30383399	36	15	315894	0.66948	0.25159	YPEL5
ENSG00000213626	2	30454397	30546596	404	52	315894	2.7284	0.0031817	LBH
ENSG00000172954	2	30670092	30867091	868	41	315894	0.7209	0.23549	LCLAT1
ENSG00000162949	2	30945637	31043408	532	84	315894	-0.84677	0.80144	CAPN13
ENSG00000158089	2	31133333	31378068	1208	115	315894	1.8107	0.035094	GALNT14
ENSG00000214711	2	31395924	31456724	476	43	315894	1.161	0.12282	CAPN14
ENSG00000013016	2	31456880	31492313	137	21	315894	-0.54506	0.70714	EHD3
ENSG00000158125	2	31557187	31637581	376	64	315894	1.7847	0.037157	XDH
ENSG00000162959	2	32090129	32236299	456	37	315894	0.93177	0.17573	MEMO1
ENSG00000162961	2	32092878	32264881	567	35	315894	0.96879	0.16632	DPY30
ENSG00000021574	2	32288680	32382706	333	33	315894	3.0237	0.0012485	SPAST
ENSG00000152683	2	32390933	32449448	208	34	315894	2.5021	0.0061723	SLC30A6
ENSG00000091106	2	32449522	32490923	124	23	315894	2.7733	0.0027748	NLRC4
ENSG00000119820	2	32502979	32541663	130	36	315894	3.0019	0.0013414	YIPF4
ENSG00000115760	2	32582096	32843966	907	47	315894	2.9076	0.0018213	BIRC6
ENSG00000018699	2	32853099	33046118	939	63	315894	4.3408	7.0978e-06	TTC27
ENSG00000049323	2	33172039	33624576	2596	130	315894	-1.5707	0.94188	LTBP1
ENSG00000152689	2	33661391	33789817	637	115	315894	0.2763	0.39116	RASGRP3
ENSG00000119812	2	33808725	33824449	57	18	315894	1.5988	0.054932	FAM98A
ENSG00000150938	2	36583069	36778278	748	88	315894	0.19474	0.4228	CRIM1
ENSG00000217075	2	36758948	36779411	79	21	315894	-1.0132	0.84451	AC007401.2
ENSG00000171055	2	36778570	36873230	441	49	315894	-0.92483	0.82247	FEZ2
ENSG00000205221	2	36923833	37041935	616	96	315894	-0.056769	0.52264	VIT
ENSG00000268688	2	37068327	37068530	1	1	315894	0.08709	0.4653	AC007382.1
ENSG00000115808	2	37070783	37193615	484	45	315894	0.26518	0.39544	STRN
ENSG00000008869	2	37195526	37311485	447	45	315894	-0.20688	0.58195	HEATR5B
ENSG00000152133	2	37311594	37326387	48	11	315894	0.38482	0.35019	GPATCH11
ENSG00000055332	2	37326353	37384208	233	28	315894	-0.594	0.72374	EIF2AK2
ENSG00000138068	2	37394963	37423741	283	17	315894	0.90397	0.18301	SULT6B1
ENSG00000218739	2	37423631	37443336	68	23	315894	1.651	0.049368	CEBPZ-AS1
ENSG00000115816	2	37428755	37458856	109	32	315894	1.3142	0.094395	CEBPZ
ENSG00000003509	2	37458774	37480546	109	26	315894	1.586	0.056375	NDUFAF7
ENSG00000115825	2	37477645	37551951	398	35	315894	1.0193	0.15402	PRKD3
ENSG00000115828	2	37571717	37600465	153	39	315894	1.4497	0.073577	QPCT
ENSG00000163171	2	37869032	37965611	499	70	315894	0.24664	0.40259	CDC42EP3
ENSG00000115841	2	38150330	38294285	597	47	315894	-0.74209	0.77098	RMDN2
ENSG00000138061	2	38294116	38337044	210	41	315894	-0.58292	0.72003	CYP1B1
ENSG00000119787	2	38522022	38604427	410	33	315894	-0.88081	0.81079	ATL2
ENSG00000143889	2	38789120	38830728	159	34	315894	-0.1356	0.55393	HNRNPLL
ENSG00000143891	2	38893052	38968379	288	45	315894	0.79212	0.21414	GALM
ENSG00000115875	2	38970741	38978636	17	10	315894	0.45704	0.32382	SRSF7
ENSG00000152147	2	38978676	39012142	122	28	315894	0.34866	0.36367	GEMIN6
ENSG00000163214	2	39024871	39103075	264	29	315894	-0.067681	0.52698	DHX57
ENSG00000188010	2	39103103	39156213	172	37	315894	-0.45773	0.67643	MORN2
ENSG00000214694	2	39117021	39202590	264	50	315894	-0.41252	0.66002	ARHGEF33
ENSG00000269210	2	39186764	39187483	4	2	315894	1.9614	0.024916	AC019171.1
ENSG00000115904	2	39208537	39351486	448	30	315894	0.70742	0.23965	SOS1
ENSG00000205111	2	39402787	39456729	196	24	315894	2.4578	0.0069891	CDKL4
ENSG00000011566	2	39476407	39664453	655	44	315894	1.3758	0.084448	MAP4K3
ENSG00000152154	2	39892122	39945103	125	23	315894	0.40377	0.34319	TMEM178A
ENSG00000138050	2	39963200	40006407	175	26	315894	-0.39683	0.65425	THUMPD2
ENSG00000183023	2	40324410	40838193	2577	171	315894	0.35607	0.36089	SLC8A1
ENSG00000268898	2	40488147	40490117	14	6	315894	0.23935	0.40542	AC007377.1
ENSG00000205086	2	42162508	42181406	73	22	315894	1.0007	0.15848	C2orf91
ENSG00000162878	2	42275160	42285668	42	9	315894	0.37954	0.35214	PKDCC
ENSG00000143924	2	42396490	42559688	646	35	315894	0.23289	0.40792	EML4
ENSG00000115944	2	42560686	42652228	295	34	315894	0.58003	0.28095	COX7A2L
ENSG00000171126	2	42669157	42721237	185	43	315894	0.90391	0.18302	KCNG3
ENSG00000057935	2	42721709	42984087	862	40	315894	0.73156	0.23222	MTA3
ENSG00000162881	2	42989642	42991401	11	4	315894	-0.24471	0.59666	OXER1
ENSG00000162882	2	42994229	43019733	152	19	315894	0.51359	0.30377	HAAO
ENSG00000115970	2	43393800	43823185	1678	71	315894	-1.37	0.91465	THADA
ENSG00000152518	2	43449541	43453748	13	7	315894	-0.91996	0.8212	ZFP36L2
ENSG00000152527	2	43864412	43995126	648	58	315894	1.6302	0.051529	PLEKHH2
ENSG00000138036	2	44001178	44037149	210	25	315894	2.7634	0.0028606	DYNC2LI1
ENSG00000138075	2	44039611	44066004	139	29	315894	2.1308	0.016551	ABCG5
ENSG00000143921	2	44066103	44105605	318	18	315894	0.9882	0.16153	ABCG8
ENSG00000138095	2	44113647	44223144	440	40	315894	5.6621	7.4754e-09	LRPPRC
ENSG00000138032	2	44395108	44471523	236	36	315894	-0.48899	0.68758	PPM1B
ENSG00000138079	2	44502599	44548633	203	35	315894	-0.60609	0.72777	SLC3A1
ENSG00000138078	2	44543420	44589001	180	30	315894	0.17159	0.43188	PREPL
ENSG00000143919	2	44589089	44999731	1569	57	315894	0.26318	0.3962	CAMKMT
ENSG00000138083	2	45168902	45173216	24	10	315894	5.103	1.6712e-07	SIX3
ENSG00000170577	2	45232300	45236569	21	12	315894	3.0438	0.0011682	SIX2
ENSG00000068784	2	45615819	45839304	986	52	315894	-0.78975	0.78516	SRBD1
ENSG00000171132	2	45878484	46415129	2670	277	315894	1.3518	0.088225	PRKCE
ENSG00000116016	2	46520806	46613836	412	61	315894	1.4085	0.079495	EPAS1
ENSG00000187600	2	46656329	46711564	243	29	315894	0.20505	0.41877	TMEM247
ENSG00000250565	2	46717889	46769696	242	44	315894	0.53753	0.29545	ATP6V1E2
ENSG00000119729	2	46768945	46810260	136	34	315894	0.71468	0.2374	RHOQ
ENSG00000151665	2	46808076	46844258	127	29	315894	1.3906	0.082169	PIGF
ENSG00000119878	2	46843555	46852881	32	13	315894	0.73723	0.23049	CRIPT
ENSG00000171150	2	46926091	46990268	357	40	315894	0.52384	0.3002	SOCS5
ENSG00000222005	2	47043807	47049796	26	10	315894	-0.91617	0.82021	LINC01118
ENSG00000239332	2	47043836	47086146	211	54	315894	0.085212	0.46605	LINC01119
ENSG00000180398	2	47129009	47168994	214	31	315894	-0.85398	0.80344	MCFD2
ENSG00000068724	2	47143296	47303276	914	83	315894	-1.1817	0.88133	TTC7A
ENSG00000239605	2	47272677	47382517	675	89	315894	1.4284	0.076589	C2orf61
ENSG00000273269	2	47293080	47403650	653	78	315894	1.1637	0.12227	RP11-761B3.1
ENSG00000143933	2	47387221	47403740	56	20	315894	-0.49464	0.68957	CALM2
ENSG00000119888	2	47572297	47614740	185	42	315894	0.62894	0.26469	EPCAM
ENSG00000095002	2	47630108	47789450	639	54	315894	0.47051	0.319	MSH2
ENSG00000184261	2	47743720	47798078	194	63	315894	0.23177	0.40836	KCNK12
ENSG00000269563	2	47799601	47801998	13	4	315894	-0.73903	0.77006	AC138655.1
ENSG00000116062	2	47922669	48037240	458	68	315894	3.7789	7.8774e-05	MSH6
ENSG00000138081	2	48016455	48132932	495	43	315894	2.246	0.012351	FBXO11
ENSG00000170802	2	48541776	48606433	278	27	315894	1.8381	0.033022	FOXN2
ENSG00000162869	2	48667737	48742525	352	42	315894	2.6453	0.0040814	PPP1R21
ENSG00000243244	2	48756522	48826025	355	41	315894	4.1206	1.8896e-05	STON1
ENSG00000068781	2	48757064	49003654	1271	96	315894	5.0016	2.843e-07	STON1-GTF2A1L
ENSG00000242441	2	48844937	48960287	593	62	315894	3.3019	0.00048024	GTF2A1L
ENSG00000138039	2	48859428	48982880	643	71	315894	3.5478	0.00019422	LHCGR
ENSG00000170820	2	49189296	49381676	962	54	315894	1.4457	0.074128	FSHR
ENSG00000179915	2	50145643	51259674	4743	211	315894	2.154	0.015618	NRXN1
ENSG00000115239	2	53759810	54087170	1448	99	315894	3.3136	0.0004605	GPR75-ASB3
ENSG00000270898	2	53897430	54087297	771	44	315894	3.4836	0.00024733	ASB3
ENSG00000143942	2	53994929	54002333	34	17	315894	2.7825	0.0026969	CHAC2
ENSG00000068912	2	54014181	54045956	96	23	315894	3.262	0.00055323	ERLEC1
ENSG00000119737	2	54080050	54087126	19	9	315894	3.0192	0.0012673	GPR75
ENSG00000068878	2	54091204	54197977	413	40	315894	4.2134	1.2577e-05	PSME4
ENSG00000170634	2	54197975	54532437	1346	80	315894	4.2097	1.2786e-05	ACYP2
ENSG00000178021	2	54480315	54483409	14	6	315894	0.61954	0.26778	TSPYL6
ENSG00000177994	2	54557171	54610879	181	37	315894	0.22422	0.41129	C2orf73
ENSG00000115306	2	54683422	54896812	988	54	315894	1.988	0.023404	SPTBN1
ENSG00000214595	2	54950636	55199157	1184	113	315894	-0.35547	0.63888	EML6
ENSG00000115310	2	55199325	55339757	611	53	315894	0.23548	0.40692	RTN4
ENSG00000162994	2	55401927	55459699	203	35	315894	-0.37242	0.64521	CLHC1
ENSG00000143947	2	55459039	55462989	16	8	315894	-0.31369	0.62312	RPS27A
ENSG00000085760	2	55463731	55496483	118	25	315894	-0.24318	0.59607	MTIF2
ENSG00000115355	2	55514978	55647057	657	32	315894	0.04154	0.48343	CCDC88A
ENSG00000163001	2	55746740	55773015	100	26	315894	1.8228	0.034168	CCDC104
ENSG00000138041	2	55774428	55846015	286	33	315894	0.71862	0.23619	SMEK2
ENSG00000138035	2	55861400	55921045	276	30	315894	1.0364	0.15001	PNPT1
ENSG00000115380	2	56093102	56151274	237	41	315894	-1.0854	0.86112	EFEMP1
ENSG00000055813	2	56411258	56613308	876	100	315894	1.2146	0.11227	CCDC85A
ENSG00000028116	2	58134786	58387055	770	63	315894	1.4598	0.072173	VRK2
ENSG00000115392	2	58386378	58468507	260	36	315894	1.0724	0.14177	FANCL
ENSG00000119866	2	60678302	60780702	256	60	315894	4.6925	1.3492e-06	BCL11A
ENSG00000115421	2	60983365	61029220	138	26	315894	2.0315	0.021102	PAPOLG
ENSG00000162924	2	61108656	61158745	117	39	315894	0.18518	0.42655	REL
ENSG00000162927	2	61167357	61245394	200	51	315894	1.3415	0.089882	PUS10
ENSG00000162928	2	61244360	61279125	90	29	315894	1.8768	0.030271	PEX13
ENSG00000162929	2	61293006	61391960	302	41	315894	0.041238	0.48355	KIAA1841
ENSG00000237651	2	61372243	61391964	92	11	315894	0.62245	0.26682	C2orf74
ENSG00000173209	2	61404553	61418338	47	20	315894	-0.69506	0.75649	AHSA2
ENSG00000115464	2	61414598	61697904	957	52	315894	0.043017	0.48284	USP34
ENSG00000082898	2	61704984	61765761	169	30	315894	0.015994	0.49362	XPO1
ENSG00000170264	2	62051989	62081278	94	20	315894	0.034482	0.48625	FAM161A
ENSG00000115484	2	62095224	62115939	85	19	315894	0.36499	0.35756	CCT4
ENSG00000173163	2	62115859	62374382	746	52	315894	0.29121	0.38544	COMMD1
ENSG00000170340	2	62423248	62451866	88	31	315894	1.3471	0.088979	B3GNT2
ENSG00000186889	2	62727356	62739029	62	16	315894	2.8461	0.0022132	TMEM17
ENSG00000115504	2	62900986	63273622	778	77	315894	7.8892	1.5203e-15	EHBP1
ENSG00000115507	2	63277192	63284971	15	9	315894	6.1598	3.6426e-10	OTX1
ENSG00000143951	2	63348518	64054977	2173	66	315894	7.4783	3.765e-14	WDPCP
ENSG00000014641	2	63815743	63834331	52	13	315894	5.3075	5.5557e-08	MDH1
